pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
map00650,11,214,461,8,206,3,244,3.158576051779935,0.07105697619247542,0.465817955039561
map00410,11,214,461,8,206,3,244,3.158576051779935,0.07105697619247542,0.465817955039561
map00770,11,214,461,8,206,3,244,3.158576051779935,0.07105697619247542,0.465817955039561
map00400,6,214,461,5,209,1,246,5.885167464114833,0.07793932352300723,0.4756986297783545
map00785,6,214,461,5,209,1,246,5.885167464114833,0.07793932352300723,0.4756986297783545
map00350,13,214,461,9,205,4,243,2.6670731707317072,0.081956620554356,0.48354406127070043
map01100,251,214,461,124,90,127,120,1.3018372703412073,0.09511279370171762,0.5324969463176741
map02010,46,214,461,26,188,20,227,1.5696808510638298,0.09830685328083465,0.5324969463176741
map00401,3,214,461,3,211,0,247,inf,0.09927909168634602,0.5324969463176741
map00330,21,214,461,13,201,8,239,1.9322139303482586,0.10897914511491162,0.567332608392334
map04066,5,214,461,4,210,1,246,4.685714285714286,0.14461935472326862,0.6793911089853276
map04978,16,214,461,10,204,6,241,1.9689542483660132,0.14522512591822573,0.6793911089853276
map01120,72,214,461,38,176,34,213,1.3526069518716577,0.14716253089201733,0.6793911089853276
map01200,18,214,461,11,203,7,240,1.8578465869106264,0.1506847984013804,0.6793911089853276
map00680,9,214,461,6,208,3,244,2.3461538461538463,0.1863307930209513,0.6793911089853276
map00310,13,214,461,8,206,5,242,1.879611650485437,0.2042003242437553,0.6793911089853276
map00360,15,214,461,9,205,6,241,1.7634146341463415,0.2091737592562332,0.6793911089853276
map00270,19,214,461,11,203,8,239,1.6188423645320198,0.21479589604781524,0.6793911089853276
map00524,2,214,461,2,212,0,247,inf,0.21494859945298503,0.6793911089853276
map04072,2,214,461,2,212,0,247,inf,0.21494859945298503,0.6793911089853276
map05030,2,214,461,2,212,0,247,inf,0.21494859945298503,0.6793911089853276
map05031,2,214,461,2,212,0,247,inf,0.21494859945298503,0.6793911089853276
map05034,2,214,461,2,212,0,247,inf,0.21494859945298503,0.6793911089853276
map05131,2,214,461,2,212,0,247,inf,0.21494859945298503,0.6793911089853276
map01055,2,214,461,2,212,0,247,inf,0.21494859945298503,0.6793911089853276
map00950,2,214,461,2,212,0,247,inf,0.21494859945298503,0.6793911089853276
map00565,2,214,461,2,212,0,247,inf,0.21494859945298503,0.6793911089853276
map04917,2,214,461,2,212,0,247,inf,0.21494859945298503,0.6793911089853276
map00566,2,214,461,2,212,0,247,inf,0.21494859945298503,0.6793911089853276
map04911,2,214,461,2,212,0,247,inf,0.21494859945298503,0.6793911089853276
map04930,2,214,461,2,212,0,247,inf,0.21494859945298503,0.6793911089853276
map00440,2,214,461,2,212,0,247,inf,0.21494859945298503,0.6793911089853276
map00643,4,214,461,3,211,1,246,3.4976303317535544,0.2599031243055216,0.7606962748273959
map00730,4,214,461,3,211,1,246,3.4976303317535544,0.2599031243055216,0.7606962748273959
map04931,4,214,461,3,211,1,246,3.4976303317535544,0.2599031243055216,0.7606962748273959
map00960,8,214,461,5,209,3,244,1.9457735247208932,0.2865206071589316,0.7606962748273959
map00564,8,214,461,5,209,3,244,1.9457735247208932,0.2865206071589316,0.7606962748273959
map01064,20,214,461,11,203,9,238,1.4329501915708813,0.2879805351660809,0.7606962748273959
map01065,18,214,461,10,204,8,239,1.4644607843137254,0.28990644672182503,0.7606962748273959
map00121,10,214,461,6,208,4,243,1.7524038461538463,0.290565881734193,0.7606962748273959
map00760,10,214,461,6,208,4,243,1.7524038461538463,0.290565881734193,0.7606962748273959
map00630,16,214,461,9,205,7,240,1.505226480836237,0.2913934306908141,0.7606962748273959
map02020,12,214,461,7,207,5,242,1.6367149758454107,0.2921467420596888,0.7606962748273959
map00250,14,214,461,8,206,6,241,1.5598705501618122,0.2922448965438583,0.7606962748273959
map00430,9,214,461,5,209,4,243,1.4533492822966507,0.41175787483140713,0.814359874768748
map00061,9,214,461,5,209,4,243,1.4533492822966507,0.41175787483140713,0.814359874768748
map00975,7,214,461,4,210,3,244,1.5492063492063493,0.42159794586281607,0.814359874768748
map04148,7,214,461,4,210,3,244,1.5492063492063493,0.42159794586281607,0.814359874768748
map00620,7,214,461,4,210,3,244,1.5492063492063493,0.42159794586281607,0.814359874768748
map04979,5,214,461,3,211,2,245,1.7417061611374407,0.4328287786789009,0.814359874768748
map00710,5,214,461,3,211,2,245,1.7417061611374407,0.4328287786789009,0.814359874768748
map00561,5,214,461,3,211,2,245,1.7417061611374407,0.4328287786789009,0.814359874768748
map05415,5,214,461,3,211,2,245,1.7417061611374407,0.4328287786789009,0.814359874768748
map00640,5,214,461,3,211,2,245,1.7417061611374407,0.4328287786789009,0.814359874768748
map00130,5,214,461,3,211,2,245,1.7417061611374407,0.4328287786789009,0.814359874768748
map04152,5,214,461,3,211,2,245,1.7417061611374407,0.4328287786789009,0.814359874768748
map01250,5,214,461,3,211,2,245,1.7417061611374407,0.4328287786789009,0.814359874768748
map00010,5,214,461,3,211,2,245,1.7417061611374407,0.4328287786789009,0.814359874768748
map00520,5,214,461,3,211,2,245,1.7417061611374407,0.4328287786789009,0.814359874768748
map00332,3,214,461,2,212,1,246,2.3207547169811322,0.446287614986263,0.814359874768748
map04723,3,214,461,2,212,1,246,2.3207547169811322,0.446287614986263,0.814359874768748
map04721,3,214,461,2,212,1,246,2.3207547169811322,0.446287614986263,0.814359874768748
map05014,3,214,461,2,212,1,246,2.3207547169811322,0.446287614986263,0.814359874768748
map01212,3,214,461,2,212,1,246,2.3207547169811322,0.446287614986263,0.814359874768748
map02030,3,214,461,2,212,1,246,2.3207547169811322,0.446287614986263,0.814359874768748
map04714,3,214,461,2,212,1,246,2.3207547169811322,0.446287614986263,0.814359874768748
map00780,3,214,461,2,212,1,246,2.3207547169811322,0.446287614986263,0.814359874768748
map04150,3,214,461,2,212,1,246,2.3207547169811322,0.446287614986263,0.814359874768748
map00740,3,214,461,2,212,1,246,2.3207547169811322,0.446287614986263,0.814359874768748
map00071,3,214,461,2,212,1,246,2.3207547169811322,0.446287614986263,0.814359874768748
map00404,3,214,461,2,212,1,246,2.3207547169811322,0.446287614986263,0.814359874768748
map00311,3,214,461,2,212,1,246,2.3207547169811322,0.446287614986263,0.814359874768748
map00362,3,214,461,2,212,1,246,2.3207547169811322,0.446287614986263,0.814359874768748
map00260,20,214,461,10,204,10,237,1.161764705882353,0.4587446931087009,0.8285490885738782
map00240,14,214,461,7,207,7,240,1.1594202898550725,0.4972568958126975,0.8801447055884746
map00232,14,214,461,7,207,7,240,1.1594202898550725,0.4972568958126975,0.8801447055884746
map01232,12,214,461,6,208,6,241,1.1586538461538463,0.513633593979143,0.8893226471912679
map01062,10,214,461,5,209,5,242,1.1578947368421053,0.5329498679286215,0.8893226471912679
map04922,10,214,461,5,209,5,242,1.1578947368421053,0.5329498679286215,0.8893226471912679
map00380,10,214,461,5,209,5,242,1.1578947368421053,0.5329498679286215,0.8893226471912679
map01240,47,214,461,22,192,25,222,1.0175,0.5378434030949923,0.8893226471912679
map00020,8,214,461,4,210,4,243,1.1571428571428573,0.5566752845667002,0.8893226471912679
map00720,8,214,461,4,210,4,243,1.1571428571428573,0.5566752845667002,0.8893226471912679
map01063,17,214,461,8,206,9,238,1.0269687162891046,0.5744340740875871,0.8893226471912679
map00999,6,214,461,3,211,3,244,1.1563981042654028,0.5876781402340105,0.8893226471912679
map01040,15,214,461,7,207,8,239,1.0102657004830917,0.5935712578853065,0.8893226471912679
map00340,13,214,461,6,208,7,240,0.989010989010989,0.6155330492370277,0.8893226471912679
map04068,4,214,461,2,212,2,245,1.1556603773584906,0.6326721056670046,0.8893226471912679
map04964,4,214,461,2,212,2,245,1.1556603773584906,0.6326721056670046,0.8893226471912679
map04727,4,214,461,2,212,2,245,1.1556603773584906,0.6326721056670046,0.8893226471912679
map00908,4,214,461,2,212,2,245,1.1556603773584906,0.6326721056670046,0.8893226471912679
map05231,4,214,461,2,212,2,245,1.1556603773584906,0.6326721056670046,0.8893226471912679
map00051,4,214,461,2,212,2,245,1.1556603773584906,0.6326721056670046,0.8893226471912679
map00480,9,214,461,4,210,5,242,0.9219047619047619,0.6726092123549349,0.8893226471912679
map00120,9,214,461,4,210,5,242,0.9219047619047619,0.6726092123549349,0.8893226471912679
map02060,9,214,461,4,210,5,242,0.9219047619047619,0.6726092123549349,0.8893226471912679
map00053,9,214,461,4,210,5,242,0.9219047619047619,0.6726092123549349,0.8893226471912679
map04216,7,214,461,3,211,4,243,0.8637440758293838,0.7122382860124061,0.8893226471912679
map00910,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map04540,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map04724,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map04730,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map04122,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map01503,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map05146,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map02024,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map04142,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map04212,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map05211,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map04666,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map04211,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map00333,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map00901,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map00521,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map00100,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map00563,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map05143,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map04745,2,214,461,1,213,1,246,1.1549295774647887,0.7134678864472319,0.8893226471912679
map04976,28,214,461,12,202,16,231,0.8576732673267327,0.7196414400388449,0.8907449992089199
map01061,12,214,461,5,209,7,240,0.8202323991797676,0.732546777762828,0.8977779820374568
map00670,10,214,461,4,210,6,241,0.765079365079365,0.7657154419724772,0.8977779820374568
map00860,5,214,461,2,212,3,244,0.7672955974842768,0.76590099032574,0.8977779820374568
map04082,5,214,461,2,212,3,244,0.7672955974842768,0.76590099032574,0.8977779820374568
map05022,5,214,461,2,212,3,244,0.7672955974842768,0.76590099032574,0.8977779820374568
map00984,5,214,461,2,212,3,244,0.7672955974842768,0.76590099032574,0.8977779820374568
map04024,5,214,461,2,212,3,244,0.7672955974842768,0.76590099032574,0.8977779820374568
map04071,5,214,461,2,212,3,244,0.7672955974842768,0.76590099032574,0.8977779820374568
map00052,8,214,461,3,211,5,242,0.6881516587677725,0.8055760868798295,0.925489320527505
map04080,13,214,461,5,209,8,239,0.7147129186602871,0.8056803580914532,0.925489320527505
map01066,11,214,461,4,210,7,240,0.6530612244897959,0.8367911509931542,0.925489320527505
map04742,16,214,461,6,208,10,237,0.6836538461538462,0.837075936884102,0.925489320527505
map00591,3,214,461,1,213,2,245,0.5751173708920188,0.8470580221777164,0.925489320527505
map00552,3,214,461,1,213,2,245,0.5751173708920188,0.8470580221777164,0.925489320527505
map01320,3,214,461,1,213,2,245,0.5751173708920188,0.8470580221777164,0.925489320527505
map00621,3,214,461,1,213,2,245,0.5751173708920188,0.8470580221777164,0.925489320527505
map00562,3,214,461,1,213,2,245,0.5751173708920188,0.8470580221777164,0.925489320527505
map04923,3,214,461,1,213,2,245,0.5751173708920188,0.8470580221777164,0.925489320527505
map00626,3,214,461,1,213,2,245,0.5751173708920188,0.8470580221777164,0.925489320527505
map00600,6,214,461,2,212,4,243,0.5731132075471698,0.855012415371605,0.9284490645446263
map01220,9,214,461,3,211,6,241,0.5710900473933649,0.8720595241422768,0.9411861937389208
map01070,17,214,461,6,208,11,236,0.6188811188811189,0.8828251205795523,0.9470305838944288
map00920,7,214,461,2,212,5,242,0.45660377358490567,0.9121220671152845,0.9620002307667918
map00190,4,214,461,1,213,3,244,0.38184663536776214,0.9185199943479537,0.9620002307667918
map05012,4,214,461,1,213,3,244,0.38184663536776214,0.9185199943479537,0.9620002307667918
map00500,4,214,461,1,213,3,244,0.38184663536776214,0.9185199943479537,0.9620002307667918
map05215,5,214,461,1,213,4,243,0.2852112676056338,0.9566747453535072,0.9844850577184346
map04981,5,214,461,1,213,4,243,0.2852112676056338,0.9566747453535072,0.9844850577184346
map00996,5,214,461,1,213,4,243,0.2852112676056338,0.9566747453535072,0.9844850577184346
map04973,6,214,461,1,213,5,242,0.2272300469483568,0.9770072113498875,0.9877102326140623
map04382,6,214,461,1,213,5,242,0.2272300469483568,0.9770072113498875,0.9877102326140623
map05200,6,214,461,1,213,5,242,0.2272300469483568,0.9770072113498875,0.9877102326140623
map04977,10,214,461,2,212,8,239,0.2818396226415094,0.982129948813983,0.9877102326140623
map00140,8,214,461,1,213,7,240,0.16096579476861167,0.9935619746549716,0.9935619746549716
