pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
map00950,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map00740,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map00643,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map05211,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map00590,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map04666,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map04917,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map04744,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map00333,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map00566,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map00901,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map00521,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map04930,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map04933,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map01523,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map00562,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map00440,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map01212,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map00563,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map05143,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map05140,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map04745,2,352,454,2,350,0,102,inf,0.600752691309041,0.9971941021647744
map00650,10,352,454,8,344,2,100,1.1627906976744187,0.6025179822401507,0.9971941021647744
map04922,10,352,454,8,344,2,100,1.1627906976744187,0.6025179822401507,0.9971941021647744
map04080,14,352,454,11,341,3,99,1.064516129032258,0.6117733195059579,0.9971941021647744
map00232,14,352,454,11,341,3,99,1.064516129032258,0.6117733195059579,0.9971941021647744
map01065,17,352,454,13,339,4,98,0.93952802359882,0.6716735551548652,0.9971941021647744
map00680,9,352,454,7,345,2,100,1.0144927536231885,0.6719794285641145,0.9971941021647744
map01062,9,352,454,7,345,2,100,1.0144927536231885,0.6719794285641145,0.9971941021647744
map00760,9,352,454,7,345,2,100,1.0144927536231885,0.6719794285641145,0.9971941021647744
map00053,9,352,454,7,345,2,100,1.0144927536231885,0.6719794285641145,0.9971941021647744
map04964,5,352,454,4,348,1,101,1.160919540229885,0.6863553033773594,0.9971941021647744
map05415,5,352,454,4,348,1,101,1.160919540229885,0.6863553033773594,0.9971941021647744
map00130,5,352,454,4,348,1,101,1.160919540229885,0.6863553033773594,0.9971941021647744
map00592,5,352,454,4,348,1,101,1.160919540229885,0.6863553033773594,0.9971941021647744
map04931,5,352,454,4,348,1,101,1.160919540229885,0.6863553033773594,0.9971941021647744
map00996,5,352,454,4,348,1,101,1.160919540229885,0.6863553033773594,0.9971941021647744
map00970,20,352,454,15,337,5,97,0.8635014836795252,0.7199715421659629,0.9971941021647744
map01063,16,352,454,12,340,4,98,0.8647058823529412,0.721537571907394,0.9971941021647744
map01061,12,352,454,9,343,3,99,0.8658892128279884,0.7271462261024653,0.9971941021647744
map00480,8,352,454,6,346,2,100,0.8670520231213873,0.7414631810686576,0.9971941021647744
map00261,8,352,454,6,346,2,100,0.8670520231213873,0.7414631810686576,0.9971941021647744
map00600,8,352,454,6,346,2,100,0.8670520231213873,0.7414631810686576,0.9971941021647744
map04071,8,352,454,6,346,2,100,0.8670520231213873,0.7414631810686576,0.9971941021647744
map00380,8,352,454,6,346,2,100,0.8670520231213873,0.7414631810686576,0.9971941021647744
map00270,19,352,454,14,338,5,97,0.8035502958579882,0.7629463616614851,0.9971941021647744
map00630,15,352,454,11,341,4,98,0.7903225806451613,0.7695737288082902,0.9971941021647744
map04978,15,352,454,11,341,4,98,0.7903225806451613,0.7695737288082902,0.9971941021647744
map00750,4,352,454,3,349,1,101,0.8681948424068768,0.7808087512623394,0.9971941021647744
map05022,4,352,454,3,349,1,101,0.8681948424068768,0.7808087512623394,0.9971941021647744
map05034,4,352,454,3,349,1,101,0.8681948424068768,0.7808087512623394,0.9971941021647744
map04913,4,352,454,3,349,1,101,0.8681948424068768,0.7808087512623394,0.9971941021647744
map00300,4,352,454,3,349,1,101,0.8681948424068768,0.7808087512623394,0.9971941021647744
map04217,4,352,454,3,349,1,101,0.8681948424068768,0.7808087512623394,0.9971941021647744
map00730,4,352,454,3,349,1,101,0.8681948424068768,0.7808087512623394,0.9971941021647744
map00460,11,352,454,8,344,3,99,0.7674418604651163,0.7824293860071743,0.9971941021647744
map00670,11,352,454,8,344,3,99,0.7674418604651163,0.7824293860071743,0.9971941021647744
map00975,7,352,454,5,347,2,100,0.7204610951008645,0.8084439165521439,0.9971941021647744
map01502,7,352,454,5,347,2,100,0.7204610951008645,0.8084439165521439,0.9971941021647744
map05200,7,352,454,5,347,2,100,0.7204610951008645,0.8084439165521439,0.9971941021647744
map00020,7,352,454,5,347,2,100,0.7204610951008645,0.8084439165521439,0.9971941021647744
map00720,7,352,454,5,347,2,100,0.7204610951008645,0.8084439165521439,0.9971941021647744
map02010,45,352,454,33,319,12,90,0.7758620689655172,0.8173164521884384,0.9971941021647744
map00770,10,352,454,7,345,3,99,0.6695652173913044,0.8340561366533636,0.9971941021647744
map00340,13,352,454,9,343,4,98,0.6428571428571429,0.8562236492283921,0.9971941021647744
map04082,6,352,454,4,348,2,100,0.5747126436781609,0.8698979164723375,0.9971941021647744
map05215,6,352,454,4,348,2,100,0.5747126436781609,0.8698979164723375,0.9971941021647744
map04923,6,352,454,4,348,2,100,0.5747126436781609,0.8698979164723375,0.9971941021647744
map04072,3,352,454,2,350,1,101,0.5771428571428572,0.8718888617228561,0.9971941021647744
map04721,3,352,454,2,350,1,101,0.5771428571428572,0.8718888617228561,0.9971941021647744
map05030,3,352,454,2,350,1,101,0.5771428571428572,0.8718888617228561,0.9971941021647744
map05031,3,352,454,2,350,1,101,0.5771428571428572,0.8718888617228561,0.9971941021647744
map04022,3,352,454,2,350,1,101,0.5771428571428572,0.8718888617228561,0.9971941021647744
map04911,3,352,454,2,350,1,101,0.5771428571428572,0.8718888617228561,0.9971941021647744
map04924,3,352,454,2,350,1,101,0.5771428571428572,0.8718888617228561,0.9971941021647744
map04270,3,352,454,2,350,1,101,0.5771428571428572,0.8718888617228561,0.9971941021647744
map05146,3,352,454,2,350,1,101,0.5771428571428572,0.8718888617228561,0.9971941021647744
map05032,3,352,454,2,350,1,101,0.5771428571428572,0.8718888617228561,0.9971941021647744
map00565,3,352,454,2,350,1,101,0.5771428571428572,0.8718888617228561,0.9971941021647744
map00500,3,352,454,2,350,1,101,0.5771428571428572,0.8718888617228561,0.9971941021647744
map00310,16,352,454,11,341,5,97,0.6258064516129033,0.8752532739902625,0.9971941021647744
map00591,9,352,454,6,346,3,99,0.5722543352601156,0.880430686077744,0.9971941021647744
map01220,9,352,454,6,346,3,99,0.5722543352601156,0.880430686077744,0.9971941021647744
map04742,12,352,454,8,344,4,98,0.5697674418604651,0.8929957058165922,0.9971941021647744
map00350,12,352,454,8,344,4,98,0.5697674418604651,0.8929957058165922,0.9971941021647744
map04925,5,352,454,3,349,2,100,0.4297994269340974,0.9224889230898097,0.9971941021647744
map05012,5,352,454,3,349,2,100,0.4297994269340974,0.9224889230898097,0.9971941021647744
map04973,5,352,454,3,349,2,100,0.4297994269340974,0.9224889230898097,0.9971941021647744
map02020,11,352,454,7,345,4,98,0.4971014492753623,0.924402950284195,0.9971941021647744
map00230,17,352,454,11,341,6,96,0.5161290322580645,0.9376637207643953,0.9971941021647744
map00910,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04720,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04713,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04122,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04371,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04020,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04113,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map05111,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map02026,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04611,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04910,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04912,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04921,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04916,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04725,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04728,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04740,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04211,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map05142,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04075,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map00780,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map07225,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map00626,2,352,454,1,351,1,101,0.28774928774928776,0.9499081016425008,0.9971941021647744
map04927,4,352,454,2,350,2,100,0.2857142857142857,0.9629689721833726,0.9971941021647744
map04726,4,352,454,2,350,2,100,0.2857142857142857,0.9629689721833726,0.9971941021647744
map04750,4,352,454,2,350,2,100,0.2857142857142857,0.9629689721833726,0.9971941021647744
map04361,4,352,454,2,350,2,100,0.2857142857142857,0.9629689721833726,0.9971941021647744
map04714,4,352,454,2,350,2,100,0.2857142857142857,0.9629689721833726,0.9971941021647744
map04934,4,352,454,2,350,2,100,0.2857142857142857,0.9629689721833726,0.9971941021647744
map00621,4,352,454,2,350,2,100,0.2857142857142857,0.9629689721833726,0.9971941021647744
map00140,9,352,454,5,347,4,98,0.3530259365994236,0.9696382127082166,0.9971941021647744
map04976,23,352,454,14,338,9,93,0.4280078895463511,0.982505009952514,0.9971941021647744
map00121,8,352,454,4,348,4,98,0.28160919540229884,0.9835946903739036,0.9971941021647744
map04540,3,352,454,1,351,2,100,0.14245014245014245,0.9889177216023232,0.9971941021647744
map04724,3,352,454,1,351,2,100,0.14245014245014245,0.9889177216023232,0.9971941021647744
map04928,3,352,454,1,351,2,100,0.14245014245014245,0.9889177216023232,0.9971941021647744
map04960,3,352,454,1,351,2,100,0.14245014245014245,0.9889177216023232,0.9971941021647744
map02030,3,352,454,1,351,2,100,0.14245014245014245,0.9889177216023232,0.9971941021647744
map01320,3,352,454,1,351,2,100,0.14245014245014245,0.9889177216023232,0.9971941021647744
map00190,3,352,454,1,351,2,100,0.14245014245014245,0.9889177216023232,0.9971941021647744
map00311,3,352,454,1,351,2,100,0.14245014245014245,0.9889177216023232,0.9971941021647744
map04727,5,352,454,2,350,3,99,0.18857142857142858,0.9899556715790812,0.9971941021647744
map04024,7,352,454,3,349,4,98,0.21060171919770773,0.9925124397132967,0.9971941021647744
map00920,6,352,454,2,350,4,98,0.14,0.9973935425149808,0.9973935425149808
