pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
map04964,3,301,954,3,298,0,653,inf,0.031194692927954203,0.22154326614176842
map00053,3,301,954,3,298,0,653,inf,0.031194692927954203,0.22154326614176842
map02020,9,301,954,6,295,3,650,4.406779661016949,0.031805716426293484,0.22154326614176842
map00590,9,301,954,6,295,3,650,4.406779661016949,0.031805716426293484,0.22154326614176842
map04148,9,301,954,6,295,3,650,4.406779661016949,0.031805716426293484,0.22154326614176842
map00460,9,301,954,6,295,3,650,4.406779661016949,0.031805716426293484,0.22154326614176842
map01070,16,301,954,9,292,7,646,2.844422700587084,0.034261028614938384,0.22434903274214532
map02010,31,301,954,15,286,16,637,2.0880681818181817,0.034801114914432385,0.22434903274214532
map00998,5,301,954,4,297,1,652,8.781144781144782,0.03665107960639008,0.22434903274214532
map00040,5,301,954,4,297,1,652,8.781144781144782,0.03665107960639008,0.22434903274214532
map01240,24,301,954,12,289,12,641,2.217993079584775,0.0436389235827077,0.259266545991381
map04742,12,301,954,7,294,5,648,3.085714285714286,0.0491345653382838,0.2748368639216249
map01064,10,301,954,6,295,4,649,3.3,0.05876567439537062,0.2748368639216249
map00250,8,301,954,5,296,3,650,3.65990990990991,0.0700597108418759,0.2748368639216249
map01060,39,301,954,17,284,22,631,1.7168693982074263,0.07244988284220497,0.2748368639216249
map00140,21,301,954,10,291,11,642,2.005623242736645,0.08889172697784024,0.2748368639216249
map00230,16,301,954,8,293,8,645,2.2013651877133107,0.09453577631692679,0.2748368639216249
map05022,4,301,954,3,298,1,652,6.563758389261745,0.09545379224011223,0.2748368639216249
map00904,4,301,954,3,298,1,652,6.563758389261745,0.09545379224011223,0.2748368639216249
map00300,4,301,954,3,298,1,652,6.563758389261745,0.09545379224011223,0.2748368639216249
map00261,4,301,954,3,298,1,652,6.563758389261745,0.09545379224011223,0.2748368639216249
map00670,4,301,954,3,298,1,652,6.563758389261745,0.09545379224011223,0.2748368639216249
map00010,4,301,954,3,298,1,652,6.563758389261745,0.09545379224011223,0.2748368639216249
map00052,4,301,954,3,298,1,652,6.563758389261745,0.09545379224011223,0.2748368639216249
map00520,4,301,954,3,298,1,652,6.563758389261745,0.09545379224011223,0.2748368639216249
map04072,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map04724,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map04730,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map05014,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map00730,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map04211,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map00624,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map04020,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map00930,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map00030,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map07034,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map04666,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map04918,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map04919,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map05320,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map00404,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map00333,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map00521,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map00790,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map01212,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map00440,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map01057,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map04960,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map07225,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map04664,2,301,954,2,299,0,653,inf,0.09932223300137928,0.2748368639216249
map01220,9,301,954,5,296,4,649,2.7407094594594597,0.1178772038613539,0.32177290783774987
map00220,7,301,954,4,297,3,650,2.9180695847362514,0.1462134960210446,0.38357306748377934
map00330,7,301,954,4,297,3,650,2.9180695847362514,0.1462134960210446,0.38357306748377934
map00061,7,301,954,4,297,3,650,2.9180695847362514,0.1462134960210446,0.38357306748377934
map01061,10,301,954,5,296,5,648,2.189189189189189,0.1769887333273372,0.45801096247556156
map00975,5,301,954,3,298,2,651,3.2768456375838926,0.1836578611906955,0.45801096247556156
map00680,5,301,954,3,298,2,651,3.2768456375838926,0.1836578611906955,0.45801096247556156
map00592,5,301,954,3,298,2,651,3.2768456375838926,0.1836578611906955,0.45801096247556156
map00270,8,301,954,4,297,4,649,2.185185185185185,0.2223672812002133,0.4711546262964589
map00910,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map00480,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map00332,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map04727,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map00190,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map02030,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map04714,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map00770,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map04150,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map05146,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map00401,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map04922,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map04973,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map05152,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map04081,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map00940,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map04927,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map04934,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map00071,3,301,954,2,299,1,652,4.361204013377926,0.23557731314822944,0.4711546262964589
map01110,161,301,954,55,246,106,547,1.153742905353582,0.24430331649126422,0.4797329978712995
map00860,11,301,954,5,296,6,647,1.821509009009009,0.24461633059774185,0.4797329978712995
map00380,14,301,954,6,295,8,645,1.6398305084745763,0.25886629652180476,0.5027979990135054
map01210,17,301,954,7,294,10,643,1.5309523809523808,0.2685689869965908,0.5166755749839176
map00340,6,301,954,3,298,3,650,2.1812080536912752,0.28450234465895974,0.5272428772578887
map00997,6,301,954,3,298,3,650,2.1812080536912752,0.28450234465895974,0.5272428772578887
map01502,6,301,954,3,298,3,650,2.1812080536912752,0.28450234465895974,0.5272428772578887
map00400,6,301,954,3,298,3,650,2.1812080536912752,0.28450234465895974,0.5272428772578887
map00350,9,301,954,4,297,5,648,1.7454545454545454,0.3059593430713007,0.561852611821843
map04723,4,301,954,2,299,2,651,2.177257525083612,0.37570083405634647,0.6272030452841487
