metabolite_identification	QC01	QC02	QC03	QC04	QC05	QC06	QC07	QC08	QC09	AS1	AS2	AS3	AS4	AS5	AS6	AS7	AS8	AS9	AS10	AS11	AS12	AS13	AS14	AS15	AS16	AS17	AS18	AS19	AS20	AS21	AS22	AS23	AS24	AS25	AS26	AS27	AS28	AS29	AS30	AS31	AS32	AS33	AS34	AS35	AS36	AS37	AS38	AS39	AS40	FU1	FU2	FU3	FU4	FU5	FU6	FU7	FU8	FU9	FU10	FU11	FU12	FU13	FU14	FU15	FU16	FU17	FU18	FU19	FU20	FU21	FU22	FU23	FU24	FU25	FU26	FU27	FU28	FU29	FU30	FU31	FU32	FU33	FU34	FU35	FU36	FU37	FU38	FU39	FU40
LysoPC(16:0)	3591.141083	3604.467428	3587.9231	3510.220814	3628.911986	3563.954552	3636.279896	3509.298791	3571.750469	2986.941558	2505.618741	2029.198208	2242.63936	1890.92798	2705.880995	3463.134112	2060.098667	2425.721195	1753.244021	2107.644834	1723.62362	1762.859548	1022.802341	3552.084016	2144.611242	1977.799868	2411.847797	1980.06223	5003.764372	1763.655279	1474.291889	2643.980665	2971.023814	2307.199878	4008.018579	2879.974462	1949.207199	3218.075151	2414.332208	6115.6422	2125.368394	3030.967998	2527.649801	3892.332917	2129.407077	2553.312062	4123.913079	2230.896434	2388.124457	2128.914738	2507.317801	2688.161287	2669.85454	3833.030537	4045.154092	2823.279427	2303.185173	2794.755571	1815.936547	2280.572799	1832.691869	2949.449503	1288.57696	3465.181963	2428.579162	3828.961081	2496.557276	2881.778027	3025.871758	1834.030194	238.2208829	3233.880411	3459.161577	1831.260559	2404.453205	2369.222854	2744.232402	2804.575894	2147.9555	4289.958263	1736.427498	4232.216022	3033.912231	3850.227628	2109.294049	3092.08647	5545.99587	3841.188906	1777.238665
PE(16:0/0:0)	470.0815414	476.6846293	468.1993997	456.8047351	464.7595358	470.5991803	479.5802736	459.5034651	466.4437334	455.3287931	313.3543299	336.926695	191.0001943	326.7171535	421.6913678	393.5933938	467.7006413	295.8552817	266.9939689	262.0242919	255.1804418	290.0887196	296.8168685	414.3330039	403.7124934	280.1735579	260.9445699	363.7054016	572.1989237	275.300384	278.4946262	438.6985481	448.5992325	409.5229645	568.8396948	395.1917964	243.7917589	384.8576226	282.2791786	1215.548128	248.5399879	331.9625801	249.7170034	566.0201859	260.1198911	347.3544004	544.6236162	261.6436983	357.9808068	276.5536018	255.4363946	329.4731121	290.0810282	524.1396247	560.3445506	306.6965714	310.4243063	316.7036706	195.9322071	218.1904242	201.6709186	313.0889054	203.8870286	363.7587442	289.0614543	440.0294573	314.0016348	335.6962487	276.4891575	209.7405629	79.0472347	268.0842543	320.6621909	288.6332555	302.862351	203.5170934	260.2810716	281.8651813	379.10428	658.4371211	191.761238	363.7773099	222.3127191	390.3733409	286.4363583	453.5226158	595.6103309	390.7602837	288.5149096
17-Hydroxypregnenolone sulfate	10.66760103	9.089021753	9.232631286	8.916059888	10.95115176	9.430961473	10.01612894	9.390884512	10.97506468	8.007993412	15.10990893	7.634044488	7.323213414	4.364034643	9.814385901	8.446074611	0.880198229	1.468500068	6.995438395	2.69080216	21.12139757	13.7851395	0.343995988	7.636194519	6.623638499	7.931336052	8.096400606	3.155103685	11.44493182	17.81912053	5.883986941	12.90650065	28.59876168	13.66438588	10.77868769	8.193395126	11.56498809	20.84350587	5.067558194	9.006101517	8.360988148	8.027753706	3.657903722	5.440288323	9.402879644	12.40916956	4.582196757	9.850615306	5.876714991	4.479623435	21.02007754	4.061095535	7.086417173	5.909074254	5.044458766	10.06080821	25.05047601	4.653088755	1.471442706	6.580459731	9.487197804	16.21636135	5.825980768	7.974374063	14.48519784	4.657074181	13.74887446	4.063616856	17.17561259	9.092322994	0.375375178	4.559349969	37.73356376	6.864369649	12.78973758	9.883156016	14.65824846	13.66195923	9.66637647	2.830969645	12.13752311	7.544483376	4.926275222	10.76124398	6.319492327	17.34070929	6.533253167	14.14998343	6.079569731
LysoPC(18:0)	9516.118229	8971.294493	9245.402485	9013.193415	9468.28537	9250.22318	9413.254414	9351.405277	9191.0167	7568.609216	5440.051404	6062.148936	5754.147852	5403.00651	7310.288706	8501.059459	4752.19215	7961.172876	5529.573159	6681.16249	5003.909991	5108.162805	3757.317629	7535.66129	5359.259264	5873.889353	6519.609458	5369.771879	10956.31901	4869.693446	4943.607256	7603.103983	7477.831677	8045.708589	7945.56538	8792.626393	5489.453294	7823.065288	5891.736953	12774.56036	6650.840191	6957.845219	7544.004965	9321.841558	6794.536809	6812.49002	9128.361963	5432.215028	8597.05801	6050.684422	5102.098123	6910.046253	6392.823657	9190.972189	9372.351364	7494.380395	6050.797968	7047.968274	6037.820774	7586.451975	4912.433197	7404.410636	3792.184922	9107.319806	6063.941461	9571.359297	6616.265091	7487.500825	6779.69713	5168.880916	633.9931699	8964.733193	8941.272687	5485.351594	6205.052924	6336.786115	7545.753648	7050.549055	5466.573502	9576.697384	5233.051263	10038.86175	8017.04457	9333.43939	6627.880025	7442.53753	11298.61927	8611.407957	5629.914165
"PC(17:2(9Z,12Z)/0:0)"	3921.89358	3935.733565	3889.534426	3827.71878	3845.099516	3885.120819	3857.788774	3774.707986	3831.589251	3240.163574	3471.031864	2403.411744	2740.249161	2748.69636	2672.849495	4459.297197	3614.362485	2868.739959	3235.158791	3324.374253	2903.073069	2441.108684	1680.561013	4713.895336	3298.085327	2576.853707	3126.257544	3065.021681	5008.152579	3039.115854	2125.437984	4544.454422	4156.065372	3715.962682	4539.111485	3019.239	2387.960928	5201.583501	3054.182879	5350.347136	2537.714553	2936.215649	3165.85086	3238.974593	2481.309774	2419.566379	4422.374064	3416.75565	4008.970396	2753.940073	3214.397704	3341.728455	2986.683709	3625.970167	3822.036157	3476.288393	2974.328452	3652.252676	2503.330607	2483.666734	2947.980053	3298.779022	3160.32856	3962.779148	3735.062914	2965.6545	3121.095598	3735.648514	3478.732091	2534.841103	95.88474978	3681.964482	3985.719177	3555.824791	2625.450895	3436.456434	3157.580663	4831.196541	2884.4772	3715.418273	2449.040646	3930.489713	3569.411441	3727.049976	2572.069155	3458.344976	5170.11912	3908.406677	3948.183048
LysoPC(15:0)	1813.846474	1823.250691	1797.358568	1772.159936	1795.14644	1759.836963	1789.903273	1719.687322	1774.088829	1463.957988	1253.75241	1007.425555	1117.357759	942.7554266	1365.84988	1730.088813	1053.636661	1209.101637	898.511678	1043.50644	856.5560676	901.4116666	524.1772351	1749.995452	1060.474465	1007.805234	1177.977492	975.8732617	2501.78456	871.8181843	739.9051307	1309.591564	1473.151699	1168.224512	2003.7551	1403.454452	978.6368696	1625.640325	1207.953531	2983.700514	1056.311813	1533.306099	1248.607312	1911.080134	1056.065154	1297.363745	2115.316673	1137.649933	1220.875336	1075.463826	1274.464651	1304.554064	1347.239148	1883.090672	1997.545739	1412.369838	1168.701433	1401.86888	888.4480637	1110.729056	923.1853437	1482.035929	665.9328572	1748.421649	1227.925032	1916.403824	1239.5687	1453.555757	1483.232305	925.3183138	119.2745512	1573.49765	1713.313989	936.0044553	1181.597155	1197.242109	1357.236072	1411.134486	1045.294313	2154.822762	851.5966724	2077.130641	1549.488327	1889.489963	1061.61604	1559.713105	2783.202835	1890.814526	895.6605412
LysoPC(18:1(9Z))	7660.458451	7379.005907	7316.817458	7266.498179	7554.317818	7465.114343	7555.025867	7422.56594	7502.501839	6200.100629	5894.445573	4588.828769	5332.469761	4279.267709	5432.940658	8594.70244	5559.848562	5014.607767	4443.456209	5445.46182	4513.859742	4245.696967	3311.019841	8164.287834	5692.53033	5158.490571	5006.146224	5158.821378	8889.313932	4826.222593	4496.307991	6911.223381	6172.858362	6892.417565	8488.943893	7085.361203	4361.450685	7829.412582	6063.305126	13155.20053	4793.102706	5722.838785	5809.259799	7966.325194	5063.884494	5496.465101	8859.974251	4933.623916	7183.247278	4578.50381	4985.29684	6441.42265	5491.353031	7131.540836	7530.440622	6232.829439	4802.149694	5741.458146	4030.921418	4532.082901	4422.239668	5933.84446	4414.78006	7558.65835	5615.794287	7405.744897	4704.140335	7207.1394	5909.146939	4246.039664	270.4962839	6198.338687	6902.737298	5807.802924	5948.634719	5037.526535	7104.009552	6868.894222	4585.533818	9799.156506	4037.769954	7802.577442	7082.291465	8399.735664	4859.798567	6912.926243	10344.98056	7240.142735	6140.197448
Conicasterol D	185.2771641	164.6513211	168.6210509	168.7453477	180.1182256	176.7626707	173.2311079	171.0074591	172.5102387	261.4858091	323.3105396	38.55014647	213.3355066	221.0557277	130.9018783	154.3755482	274.4570758	219.5351183	171.7225898	145.512643	275.8439937	257.0621809	277.8331016	253.1039526	83.23565756	139.5071707	202.6711406	74.99984958	255.1350075	82.9010791	101.5825105	186.4515518	180.3896106	122.2581719	216.0027244	214.7430482	137.7763489	257.4776205	191.9473988	110.8336826	247.0020368	241.1429353	118.9871775	130.7931789	137.9118992	187.3726464	181.5851032	149.1482476	120.9137402	229.5089674	307.6287733	50.09260948	260.0732109	204.2624752	208.0215997	192.2516381	255.9359606	249.1548791	148.7418368	133.3542234	264.1919178	300.8724364	271.7547775	270.4420953	85.56766274	147.7175781	172.7533677	107.4612043	263.6036624	85.56135984	2.030019842	174.6227341	188.2070483	109.5976538	221.2918069	232.6127252	162.8978501	251.1582444	193.9502025	100.1506583	263.3059232	279.3540364	153.4562473	143.7052524	165.8698434	178.8752818	214.108014	168.3037399	139.8890893
16Z-pentacosenoic acid	70.0748506	55.54802085	62.54082698	62.17750521	66.19251644	62.63233764	64.37915487	67.86657748	60.78813445	75.65442989	113.8734376	22.74009328	63.30106222	55.61024369	63.56717889	119.8205938	72.93105512	36.19860388	44.6789213	22.40921067	88.18387309	45.73399241	50.61064794	63.28491016	64.00490331	98.72232804	43.12987435	27.19262476	74.98147224	16.70299135	64.33940981	66.6699808	38.86922117	38.94008995	100.0105839	53.1900403	46.82080676	114.9709003	52.28473824	43.54523698	41.7403489	149.2574938	64.67844207	221.8138793	48.23717284	72.10613222	57.01475714	95.09689408	52.64561456	57.59729102	106.3089831	24.34572475	54.16860437	62.22700286	60.87737391	120.9962348	54.02892171	34.11425028	48.42652623	23.86182159	79.7117577	68.65351026	35.71633619	68.07828707	53.810918	140.1998008	40.6118748	32.48063198	56.95106057	21.40866681	1.718127269	55.18200708	41.02086447	23.96232183	101.3694687	44.29288254	44.67457959	106.5590242	45.1683407	31.84159502	40.10558674	204.5994738	88.83750128	230.9245155	49.80137815	66.73802536	67.93674879	106.482772	50.82723723
"LysoPC(18:2(9Z,12Z))"	8311.831782	8395.984574	8370.905769	8197.702367	8381.830108	8378.278748	8437.599309	8239.074067	8377.03505	7051.311401	7604.972285	5216.919356	5883.644757	5983.190002	5711.962471	9691.390772	7642.427702	6293.307489	6878.191082	7228.368283	6384.08089	5279.153818	3595.36803	10271.49859	7138.533742	5500.164963	6831.884566	6712.296521	10753.45871	6645.744309	4661.078803	9864.517519	9051.432655	7945.165609	9774.742191	6579.59905	5192.342166	11101.06429	6556.842751	11769.49971	5565.658009	6281.638648	6843.927077	7143.727638	5415.831098	5161.641872	9385.448835	7286.209841	8598.384083	5890.701345	6906.685196	7251.231097	6416.956147	7957.253492	8326.907729	7621.999792	6338.548729	7818.988963	5439.895574	5448.514307	6361.718563	7174.471961	6707.175558	8381.721096	8005.498811	6371.342738	6648.83228	8014.446094	7600.745202	5383.428524	221.5409231	8010.199392	8667.672451	7616.367725	5711.596321	7347.944029	6816.402217	10298.88974	6324.300785	7909.815354	5342.566573	8636.165925	7592.492898	8110.697771	5529.859033	7394.649534	11001.56507	8537.887123	8486.282006
PE(18:1(9Z)/0:0)	622.072321	608.609567	596.3582126	598.2102334	616.2844677	608.0141866	611.4532741	591.1254544	607.4455813	450.1009634	437.3641633	351.0356363	394.5388507	316.5410394	432.8582796	960.1227676	648.7701847	259.5885561	279.0234874	244.2437573	304.9798	326.2576931	409.3091876	502.359724	382.8299345	389.9520895	227.7434181	458.0268715	558.9809591	253.0154744	403.3808424	449.2068128	547.7419803	471.1972682	638.7463073	607.4909783	303.0775302	618.4222228	380.9113798	1366.10882	261.888073	371.5187208	301.609536	754.645231	247.166818	279.0524682	822.9745705	343.309363	378.0520886	297.7524292	393.7508327	699.9383838	463.5960165	762.7007911	813.4261424	480.1931896	359.3648783	353.3052793	193.0786117	155.7105449	214.557948	279.7151374	423.4126265	634.2329922	290.0540302	466.6227795	327.552517	520.5141807	464.3783861	163.6267784	61.42202917	248.4469785	355.7156866	285.7829952	416.9679014	383.561905	301.9191406	317.1400428	500.1732374	675.5066017	207.5629112	481.9257392	362.0047392	504.9091728	241.1221197	766.3022138	758.9207769	518.5413447	505.8329624
PC(15:0/0:0)	8369.963014	8531.207554	8378.578308	8215.896922	8329.532348	8285.026926	8317.620534	8057.177327	8325.985542	7539.825655	6695.074748	6410.862911	6375.890467	6082.901018	7653.456638	7751.270009	6311.617907	7169.071742	5903.576473	6371.731818	5476.187554	5768.573899	3871.883315	8082.364271	6590.379176	6057.476688	6767.537647	6280.888624	9708.199457	5886.624259	4943.524566	7231.439555	7601.182257	7057.520086	8933.633955	7842.94446	6350.68158	7682.003689	6808.535792	10226.85987	6302.19746	7481.647128	7058.130159	8546.564001	6399.591914	7200.112781	8980.284865	6496.333064	7296.731901	6406.095347	6642.44045	7248.478193	7008.887182	8305.387099	8700.265362	6918.168558	6710.634819	7702.311078	6206.78062	6854.496362	5909.709796	7422.231262	4562.101677	8172.763752	7197.093686	8606.109909	7263.946719	7840.516473	7278.752643	5890.221979	701.9796659	8080.567029	8369.923213	6074.584395	6786.519437	6994.66645	7393.25764	7502.054675	6442.656713	9500.725443	5615.843635	8741.733637	7560.508736	8576.197587	6403.484725	7796.797709	10394.1537	8461.558577	5694.868045
PC(0:0/16:0)	14821.74933	15249.58647	15047.11045	14745.26111	15144.47174	15092.86306	15272.31849	14800.62965	15159.82076	13799.61885	12306.05042	11654.66588	11517.95156	11017.49634	13679.56943	14168.34405	11267.46177	13201.03006	10504.17323	11581.72044	10063.09507	10402.15402	7061.752961	14806.56913	11970.08646	10858.07093	12498.30722	11526.3629	17335.11159	10808.22916	9073.792237	13206.8066	13889.92156	12723.40112	15950.32219	14468.71764	11578.76423	13775.72071	12194.14415	18716.94963	11560.05616	13298.27163	12786.04114	15797.71677	11789.48496	12777.12985	16060.21153	11598.61981	13161.64782	11568.99898	11876.21241	13253.00301	12603.9623	15268.08641	15928.18042	12726.34403	11983.00923	13793.82984	11396.62319	12649.57121	10750.08809	13487.58016	8150.574926	14564.73514	12899.0482	15387.62688	13134.83436	14070.44818	13390.59514	10582.80747	1311.734889	14809.55451	15196.72637	10940.76876	12434.59764	12580.50584	13518.93819	13481.28602	11894.32708	16978.82167	10246.1218	15964.67388	13403.48338	15720.79304	11523.06112	13952.11036	18481.64234	15457.09815	10238.29312
PC(17:0/0:0)	3949.858741	3675.018411	3807.713999	3684.75473	3846.057271	3759.853102	3752.451839	3733.638594	3652.517635	3033.295805	2195.093439	2423.483712	2370.502001	2184.930679	3017.562488	3442.572838	1976.905047	3181.526114	2280.564836	2684.495723	2015.488415	2078.111795	1509.703753	2999.857404	2172.105953	2394.345089	2608.239976	2145.340086	4477.459989	1975.858066	1965.520515	3075.19975	2999.620713	3293.950307	3267.932485	3509.009247	2226.773912	3222.973852	2419.929428	5144.530759	2663.203615	2875.774649	3020.774497	3749.045953	2701.134062	2806.267526	3764.023434	2237.367185	3489.312331	2472.68347	2100.577866	2746.96203	2612.892103	3683.231733	3770.218067	3007.259595	2505.399893	2891.407316	2447.346013	3032.99018	1988.364436	3014.671591	1565.090472	3737.39274	2491.195374	3940.368207	2702.921103	3083.188	2721.89217	2137.2264	242.7211496	3596.332612	3625.118081	2231.998037	2495.96138	2611.626226	3043.974359	2906.062202	2184.185097	3930.26511	2117.524877	4027.457295	3301.913311	3766.890347	2717.308888	3033.884382	4632.100443	3460.115266	2299.985102
"PE(18:2(9Z,12Z)/0:0)"	950.1105298	975.8402861	965.6923251	948.9693351	954.5526209	967.4375579	969.8294465	966.441666	969.7414848	768.6780402	844.9577326	549.5334984	605.1855469	666.3974125	648.8438058	1269.480932	1381.122659	499.1768978	768.6464191	623.939562	651.1843874	559.1638723	688.7956113	1003.733888	813.088593	743.6158901	562.3380423	979.3145598	826.8458295	468.8322491	536.3027549	683.4253033	948.6660848	814.1854949	996.9254509	675.9159132	461.6809302	1111.780988	573.7635255	2260.85635	594.1420046	714.173473	503.0330814	863.821002	511.125154	424.9487184	1700.468689	932.4619656	586.777472	495.4052881	736.9964743	840.6376998	723.2542263	1132.176093	1197.080566	856.2606526	706.8422319	702.4742855	326.473996	296.5822707	371.1228609	456.7587938	902.5186546	940.8138658	567.4118373	717.7063976	794.7498811	765.520741	586.9358261	340.6611646	22.51645417	416.7998094	988.7523043	476.2065102	505.5964429	667.1914773	409.9728425	585.628893	1086.586388	1252.182073	418.3307622	912.2037885	495.113972	626.9339679	475.5187656	971.1255749	1426.717651	1249.532762	578.3636641
"PA(18:2(9Z,12Z)/0:0)"	9.410879219	20.46773441	21.05898351	16.57957797	17.47868561	33.54876444	23.00433794	12.96167267	15.17664928	20.80244678	21.59601533	23.90747796	20.1903175	21.25984046	18.48604013	18.54803846	18.39342164	18.03710388	21.51668612	21.16345183	14.46556459	21.37872285	14.81397087	20.53521626	20.46506429	14.69955777	12.4967417	20.71670463	18.58532424	24.64993436	14.5059092	16.74525061	19.61955877	20.97093441	19.09571631	16.07876583	22.15969412	16.75262868	19.69742168	11.18803246	18.1042778	16.35446709	18.26402019	16.46595543	18.67173738	25.3892316	14.9585724	14.51471166	16.75289744	22.78821576	17.45556897	16.28378183	17.97826444	17.88461764	27.31541841	15.35916506	18.67446582	16.39002569	24.25005737	19.68930396	16.06395766	17.86419054	18.00000257	20.36755051	22.93262968	15.8133702	25.54568485	21.80463167	15.9262956	22.04683995	27.64372796	25.22954634	20.07419614	18.60636747	14.82736086	17.6002581	17.78430838	25.11430094	21.34504243	20.56928081	31.48731905	10.6359337	12.74569146	19.80419995	33.37891389	15.19490189	20.51903036	17.9679437	20.80710873
"LysoPC(20:3(5Z,8Z,11Z))"	962.9326239	942.1870501	934.9675846	935.4937443	965.085894	950.9808486	971.0512667	941.6885478	956.602718	778.3390649	861.4635612	399.0785805	630.8850423	696.2400349	279.6829197	1453.049875	543.825769	577.157421	284.5916293	325.8457313	505.6473947	336.824757	264.502554	843.8805662	379.2383985	869.6930694	543.0823467	884.1513697	1275.968321	614.020597	628.7593225	605.5989365	643.1038065	602.3743568	1030.60291	1284.340311	337.9358914	1162.619798	954.6105639	2657.574246	576.4442439	1071.750837	648.8099347	1204.984112	760.0234263	639.0263325	1671.543119	764.1260575	826.2452523	485.5539901	838.9796917	496.1330703	509.6434094	1024.41136	1081.735708	791.8869348	386.4278413	560.7130904	190.5382506	200.9239384	400.5825296	399.0594053	318.2828089	632.4510778	555.6634045	1426.430058	780.8849621	843.3684455	881.5222614	346.4495788	19.7170238	520.7224883	726.0917837	369.6517747	809.9060301	583.3516185	997.4046414	467.6684779	629.7506619	1988.876092	277.9450444	1103.918007	652.5165263	946.9599557	841.3647018	924.5189783	1724.471249	1393.307825	356.3788893
17-oxo-octadecanoic acid	27.45456963	28.29305523	27.4114297	27.46586467	29.65424478	29.04293285	27.85783003	27.77057161	27.79281902	26.60787916	16.0422997	25.75558616	55.92303747	12.21860792	27.34907209	67.05211889	105.6764624	18.84382626	15.94061895	12.90097372	10.70559545	33.44089489	32.48630657	49.6673258	39.10264786	19.24130248	25.3447149	24.70000992	20.97250838	12.14440991	41.2846355	32.58704804	24.1564022	18.12239997	28.29468595	26.70946971	36.3111621	35.27898571	38.21508762	20.8326142	23.14257465	21.29287869	10.20220259	47.16775177	11.68821871	17.93986508	12.85301352	17.74506903	30.77457172	21.69384056	17.94341939	47.10681692	26.29079737	24.39458332	25.69923716	41.94961266	21.09920855	24.65918331	21.27863388	27.44173579	38.78360488	32.09297622	19.90077681	59.68519358	33.59547411	23.85828936	19.42815069	15.99008031	80.92790517	25.85571406	6.261739841	20.3761378	75.66431479	8.903501854	18.39180375	26.15751158	27.21768804	40.35942819	20.06587235	55.98511473	23.84002025	44.48390933	60.99583763	75.91943466	19.56815419	31.58868339	47.18017928	24.66593818	33.48555978
"7,10-hexadecadiynoic acid"	363.6424478	378.9759567	376.0988536	375.6983787	387.8776457	390.9834269	393.0883636	389.195384	396.6456341	181.2106076	181.3252153	157.4076106	116.6605837	185.0431686	174.1004367	102.0696905	112.2826341	137.8879749	174.1976907	145.3337275	115.5725819	111.4928226	175.7596446	101.9476981	119.4798589	136.608289	147.3434449	115.7170531	90.60951954	105.3595097	133.6706865	120.3267955	114.5511653	144.3053284	93.10828528	137.3621857	127.3871425	84.44034124	87.46745391	107.2569192	107.2090393	108.4501632	110.5911106	138.1463623	145.8947876	199.9846517	186.7651499	95.1194209	217.0713503	159.2622238	140.7984061	169.7241392	202.2647728	165.9607174	168.7516249	135.5743938	181.2266184	116.5156688	164.7801654	268.1947225	146.724566	237.4462886	127.5554229	147.0659997	143.8018275	160.3572324	210.1588617	137.1531628	111.3433759	133.8641063	63.28480919	240.4543107	160.3650671	134.4928074	131.5592253	117.4239512	120.3983303	114.8427467	257.0429484	165.3565836	116.8288651	155.3194335	146.6551321	135.9218696	211.1717482	125.644769	145.3199261	132.3159124	327.1218853
"PC(14:0/20:2(11Z,14Z))"	3114.19952	16116.65315	12971.29837	12649.38134	9002.218905	13101.96493	10887.3304	8566.664349	13825.75017	12974.16105	15267.40317	17929.50323	11249.55577	17089.29387	12142.25475	9677.225394	12287.62497	10401.4609	15437.0216	11416.00018	14007.18546	12183.3452	14064.946	10244.5748	14409.04287	11684.13862	10746.92453	18506.10856	8577.007346	18562.44966	15076.88647	8528.281753	11068.92125	13622.80018	11491.40465	13658.22836	15451.80859	9317.988507	13898.01295	2581.977814	12063.60448	11722.23308	11417.0246	10267.44581	14213.58064	13049.39498	13206.04545	9337.572082	12373.937	12456.7178	18047.59604	13177.7395	10804.34326	11669.56925	10583.61359	7649.379135	13240.5249	13574.15288	17807.04512	14478.6874	12423.78658	9290.671806	18278.14803	10567.63098	19492.35247	8829.275019	13173.40861	17312.70879	13874.29181	11597.52896	22176.46556	15790.86412	11736.2125	11707.16887	10166.48784	12871.2338	13672.92623	13566.39133	17768.36355	15117.47051	15015.12326	7622.309304	14838.11609	9193.615904	11650.18542	10329.27413	11229.06431	11573.58754	16472.43663
PC(O-16:0/0:0)	413.0693433	381.6477076	379.4728729	385.2081584	406.1541021	390.1567974	395.2948806	389.3252886	392.8977309	340.5998351	320.2621713	206.4183176	173.0293321	178.3513837	271.1276753	256.9645634	249.3890124	219.4649454	174.7081343	234.7374475	203.0680605	164.0547332	142.6263532	287.1754591	225.3641427	190.9215912	262.8714097	173.4211865	585.2730999	246.886722	140.7968155	446.3925303	289.1588052	205.3622308	278.6122538	301.540617	214.3116348	383.0271897	215.3475876	596.1417591	253.0302685	258.6262591	367.2767724	310.7356141	242.759792	275.2505177	289.7073433	290.0321821	292.7233751	273.7090657	301.1842877	205.5624252	308.3640988	346.6817693	361.4204266	296.0975594	280.3190772	225.8079989	219.6003634	239.3149978	232.9459733	320.8462867	176.5597948	347.6441541	373.1056137	366.9479262	235.4557404	296.3231554	451.9997009	261.2348202	61.32688147	540.5659819	364.8994531	235.3276562	219.9484421	274.6418168	326.5862465	386.8972243	192.1482559	324.5771376	215.6453822	418.414373	428.0268019	354.9996979	258.6423807	341.4967868	487.6406651	465.7306066	265.5899805
"(-)-16alpha,17-Dihydroxy-atisan-3-one"	9.150590292	8.534005444	8.863661922	8.424272948	9.744957248	10.59713929	9.289815243	9.950966285	9.258026316	1.904172568	1.122787027	10.06481864	2.247627384	4.571606014	3.333084531	210.5686474	0.792155074	3.392042197	1.541288611	1.288925476	1.524906275	25.88578916	2.715606347	5.333354494	7.47297514	1.920515478	4.16491667	1.744439051	30.24803112	0.75220942	1.572470763	36.48254	53.61590161	62.37197642	12.31116296	59.87890184	20.28037916	11.91473833	1.866935073	2.988561469	2.563364098	2.685668591	3.387038462	5.520931418	2.036543245	3.225911389	2.397985321	1.697599207	9.343048995	1.11994221	2.378517822	1.282411322	2.088032317	2.423696545	2.102565589	4.10405035	2.282565196	1.67567486	1.127962462	1.218658402	0.894755588	7.259543436	1.692197302	1.174556349	4.429574518	1.293908186	1.824739659	3.102462487	6.455471458	0.837381366	1.612829004	1.922546142	1.660386739	1.058495144	1.48245634	1.761795713	3.1153765	1.306165583	1.613694072	4.819468563	1.137893084	4.796933712	1.995658342	3.128279829	1.294482775	2.349095889	11.14096862	5.849724654	0.839479717
tetracosatetraenoic acid n-6	16.31604615	15.64101851	16.15216625	15.36288999	17.06452116	16.57382437	16.06646175	15.83207425	16.61392727	18.97874114	33.93558516	10.02110892	20.36906177	23.43350959	20.77669287	40.02075993	17.1906694	9.580318348	17.25196259	15.73318728	26.62670439	19.16834918	16.04917741	15.03911122	13.56523124	31.76825371	14.85846784	11.84638291	11.00220746	9.359826134	12.33455146	16.35817875	19.28677837	12.68252309	22.02051425	16.74670237	17.38678415	21.44605703	20.03938861	11.95636525	19.22925414	20.20885551	19.07744945	9.279534232	29.27168533	24.62706639	17.5772329	15.72088078	16.55373727	15.8336765	36.25812904	15.53997009	23.22522392	24.3009316	22.89917153	50.37341313	20.24338799	12.14521573	16.46375214	13.89439698	23.81675869	20.33993226	17.67265277	15.47582502	13.87735267	25.28194878	11.24483607	13.82498032	13.57547962	11.82557649	1.14E-09	15.22463346	18.37581689	11.07607689	23.70001691	17.92054111	19.43623899	20.48953114	21.62159021	12.9176416	21.15322143	19.37232333	24.79058879	10.89365964	35.81811646	21.76300199	17.33982527	18.54382668	17.73451444
Ceriporic acid C	103.8459128	98.18544692	97.3123081	101.6548628	103.4801504	102.8986154	100.3413684	101.7952332	100.8634082	97.00104973	120.4953437	42.48821112	156.887267	78.32964547	74.97460638	168.375267	96.00908127	70.1701768	66.41757303	74.62456022	107.3752081	80.20257811	81.47126341	81.57102008	56.97890905	101.6744639	60.98508179	54.04795958	75.95134894	54.12299965	67.97352026	68.46334365	217.6804569	66.83999421	146.5464641	59.65668547	79.0971232	144.8436678	59.26786355	64.59460618	150.9660666	119.3034046	76.79038225	88.57673993	86.60406127	188.1746184	117.0556519	88.96177125	78.56017372	90.66583671	177.5710987	119.511248	239.4892649	142.4471312	143.2753632	303.9778933	165.1478406	97.79601962	125.6591341	72.75408445	82.13449411	97.95063202	121.6570216	103.9821309	79.16151694	128.5078571	53.69956607	97.60014088	109.6483497	54.94010416	0.838052102	63.56059689	85.47183989	51.19036983	130.6571317	119.2651306	101.8238363	134.1081081	121.8797066	53.7730179	101.3019091	121.2651629	123.1327755	69.97848322	102.038695	251.4602401	112.0825064	98.73209262	87.6771854
