pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
R-HSA-418594,4,411,930,4,407,0,519,inf,0.03783404506285651,0.8916182605546819
R-HSA-422085,2,411,930,2,409,0,519,inf,0.19504149449633665,0.8916182605546819
R-HSA-5619108,2,411,930,2,409,0,519,inf,0.19504149449633665,0.8916182605546819
R-HSA-804914,2,411,930,2,409,0,519,inf,0.19504149449633665,0.8916182605546819
R-HSA-112310,2,411,930,2,409,0,519,inf,0.19504149449633665,0.8916182605546819
R-HSA-420499,2,411,930,2,409,0,519,inf,0.19504149449633665,0.8916182605546819
R-HSA-3296197,2,411,930,2,409,0,519,inf,0.19504149449633665,0.8916182605546819
R-HSA-381753,3,411,930,2,409,1,518,2.533007334963325,0.41320213165926495,0.9184392976607985
R-HSA-9717207,3,411,930,2,409,1,518,2.533007334963325,0.41320213165926495,0.9184392976607985
R-HSA-381771,3,411,930,2,409,1,518,2.533007334963325,0.41320213165926495,0.9184392976607985
R-HSA-71240,6,411,930,3,408,3,516,1.2647058823529411,0.5423477433422191,0.9184392976607985
R-HSA-70268,2,411,930,1,410,1,518,1.2634146341463415,0.6888294732455988,0.9184392976607985
R-HSA-8964208,2,411,930,1,410,1,518,1.2634146341463415,0.6888294732455988,0.9184392976607985
R-HSA-196807,2,411,930,1,410,1,518,1.2634146341463415,0.6888294732455988,0.9184392976607985
R-HSA-9679191,2,411,930,1,410,1,518,1.2634146341463415,0.6888294732455988,0.9184392976607985
R-HSA-70221,2,411,930,1,410,1,518,1.2634146341463415,0.6888294732455988,0.9184392976607985
R-HSA-416476,2,411,930,1,410,1,518,1.2634146341463415,0.6888294732455988,0.9184392976607985
R-HSA-444209,2,411,930,1,410,1,518,1.2634146341463415,0.6888294732455988,0.9184392976607985
R-HSA-163560,2,411,930,1,410,1,518,1.2634146341463415,0.6888294732455988,0.9184392976607985
R-HSA-192456,2,411,930,1,410,1,518,1.2634146341463415,0.6888294732455988,0.9184392976607985
R-HSA-211945,2,411,930,1,410,1,518,1.2634146341463415,0.6888294732455988,0.9184392976607985
R-HSA-9749641,2,411,930,1,410,1,518,1.2634146341463415,0.6888294732455988,0.9184392976607985
R-HSA-189200,2,411,930,1,410,1,518,1.2634146341463415,0.6888294732455988,0.9184392976607985
R-HSA-432047,2,411,930,1,410,1,518,1.2634146341463415,0.6888294732455988,0.9184392976607985
R-HSA-70895,3,411,930,1,410,2,517,0.6304878048780488,0.8266431440387657,0.9289126207737646
R-HSA-5619044,9,411,930,3,408,6,513,0.6286764705882353,0.8400395844425719,0.9289126207737646
R-HSA-5659735,9,411,930,3,408,6,513,0.6286764705882353,0.8400395844425719,0.9289126207737646
R-HSA-5619094,7,411,930,2,409,5,514,0.5026894865525673,0.8905901695537803,0.9289126207737646
R-HSA-352230,11,411,930,3,408,8,511,0.4696691176470588,0.9289126207737646,0.9289126207737646
R-HSA-379716,11,411,930,3,408,8,511,0.4696691176470588,0.9289126207737646,0.9289126207737646
R-HSA-379726,11,411,930,3,408,8,511,0.4696691176470588,0.9289126207737646,0.9289126207737646
R-HSA-442660,11,411,930,3,408,8,511,0.4696691176470588,0.9289126207737646,0.9289126207737646
