pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
map00061,8,61,138,7,54,1,76,9.851851851851851,0.013771697314330731,0.752064168426757
map01040,6,61,138,5,56,1,76,6.785714285714286,0.05977738825303976,0.752064168426757
map04922,6,61,138,5,56,1,76,6.785714285714286,0.05977738825303976,0.752064168426757
map00400,3,61,138,3,58,0,77,inf,0.08398360931170311,0.752064168426757
map04024,3,61,138,3,58,0,77,inf,0.08398360931170311,0.752064168426757
map01063,10,61,138,7,54,3,74,3.197530864197531,0.08486770504299421,0.752064168426757
map00720,5,61,138,4,57,1,76,5.333333333333333,0.11901624147677284,0.752064168426757
map00620,5,61,138,4,57,1,76,5.333333333333333,0.11901624147677284,0.752064168426757
map00360,5,61,138,4,57,1,76,5.333333333333333,0.11901624147677284,0.752064168426757
map02020,7,61,138,5,56,2,75,3.3482142857142856,0.1365186299292394,0.752064168426757
map01061,7,61,138,5,56,2,75,3.3482142857142856,0.1365186299292394,0.752064168426757
map01070,7,61,138,5,56,2,75,3.3482142857142856,0.1365186299292394,0.752064168426757
map05230,19,61,138,11,50,8,69,1.8975,0.14802344286266841,0.752064168426757
map00901,2,61,138,2,59,0,77,inf,0.1935893367185021,0.752064168426757
map00643,2,61,138,2,59,0,77,inf,0.1935893367185021,0.752064168426757
map04066,2,61,138,2,59,0,77,inf,0.1935893367185021,0.752064168426757
map00940,2,61,138,2,59,0,77,inf,0.1935893367185021,0.752064168426757
map00401,2,61,138,2,59,0,77,inf,0.1935893367185021,0.752064168426757
map04917,2,61,138,2,59,0,77,inf,0.1935893367185021,0.752064168426757
map00073,2,61,138,2,59,0,77,inf,0.1935893367185021,0.752064168426757
map00333,2,61,138,2,59,0,77,inf,0.1935893367185021,0.752064168426757
map00500,2,61,138,2,59,0,77,inf,0.1935893367185021,0.752064168426757
map05415,2,61,138,2,59,0,77,inf,0.1935893367185021,0.752064168426757
map04931,2,61,138,2,59,0,77,inf,0.1935893367185021,0.752064168426757
map00190,2,61,138,2,59,0,77,inf,0.1935893367185021,0.752064168426757
map00760,2,61,138,2,59,0,77,inf,0.1935893367185021,0.752064168426757
map01060,24,61,138,13,48,11,66,1.625,0.1959332408560485,0.752064168426757
map00997,4,61,138,3,58,1,76,3.9310344827586206,0.22768889635617284,0.752064168426757
map00020,4,61,138,3,58,1,76,3.9310344827586206,0.22768889635617284,0.752064168426757
map00999,4,61,138,3,58,1,76,3.9310344827586206,0.22768889635617284,0.752064168426757
map00640,4,61,138,3,58,1,76,3.9310344827586206,0.22768889635617284,0.752064168426757
map00350,4,61,138,3,58,1,76,3.9310344827586206,0.22768889635617284,0.752064168426757
map01240,10,61,138,6,55,4,73,1.990909090909091,0.23686417765242493,0.752064168426757
map00650,6,61,138,4,57,2,75,2.6315789473684212,0.23749394792423906,0.752064168426757
map00250,6,61,138,4,57,2,75,2.6315789473684212,0.23749394792423906,0.752064168426757
map00966,6,61,138,4,57,2,75,2.6315789473684212,0.23749394792423906,0.752064168426757
map01110,32,61,138,16,45,16,61,1.3555555555555556,0.29023858488121496,0.8942486128772569
map01210,9,61,138,5,56,4,73,1.6294642857142858,0.3557471330148011,0.8944707307925335
map01066,7,61,138,4,57,3,74,1.7309941520467835,0.37212770525090527,0.8944707307925335
map01064,7,61,138,4,57,3,74,1.7309941520467835,0.37212770525090527,0.8944707307925335
map01065,7,61,138,4,57,3,74,1.7309941520467835,0.37212770525090527,0.8944707307925335
map00052,5,61,138,3,58,2,75,1.9396551724137931,0.39069787867527284,0.8944707307925335
map04742,5,61,138,3,58,2,75,1.9396551724137931,0.39069787867527284,0.8944707307925335
map01062,5,61,138,3,58,2,75,1.9396551724137931,0.39069787867527284,0.8944707307925335
map00040,5,61,138,3,58,2,75,1.9396551724137931,0.39069787867527284,0.8944707307925335
map04973,3,61,138,2,59,1,76,2.5762711864406778,0.41280079153210003,0.8944707307925335
map04727,3,61,138,2,59,1,76,2.5762711864406778,0.41280079153210003,0.8944707307925335
map00071,3,61,138,2,59,1,76,2.5762711864406778,0.41280079153210003,0.8944707307925335
map01212,3,61,138,2,59,1,76,2.5762711864406778,0.41280079153210003,0.8944707307925335
map00404,3,61,138,2,59,1,76,2.5762711864406778,0.41280079153210003,0.8944707307925335
map00010,3,61,138,2,59,1,76,2.5762711864406778,0.41280079153210003,0.8944707307925335
map00030,3,61,138,2,59,1,76,2.5762711864406778,0.41280079153210003,0.8944707307925335
map02010,21,61,138,10,51,11,66,1.1764705882352942,0.45624023743725606,0.8944707307925335
map01230,15,61,138,7,54,8,69,1.1180555555555556,0.5250862487300914,0.8944707307925335
map04978,13,61,138,6,55,7,70,1.0909090909090908,0.553445208530946,0.8944707307925335
map02060,4,61,138,2,59,2,75,1.271186440677966,0.5979126867080271,0.8944707307925335
map04148,4,61,138,2,59,2,75,1.271186440677966,0.5979126867080271,0.8944707307925335
map00220,4,61,138,2,59,2,75,1.271186440677966,0.5979126867080271,0.8944707307925335
map04723,4,61,138,2,59,2,75,1.271186440677966,0.5979126867080271,0.8944707307925335
map00051,4,61,138,2,59,2,75,1.271186440677966,0.5979126867080271,0.8944707307925335
map00520,4,61,138,2,59,2,75,1.271186440677966,0.5979126867080271,0.8944707307925335
map01220,9,61,138,4,57,5,72,1.0105263157894737,0.6247980319928104,0.8944707307925335
map00970,14,61,138,6,55,8,69,0.9409090909090909,0.6484860467824582,0.8944707307925335
map04974,14,61,138,6,55,8,69,0.9409090909090909,0.6484860467824582,0.8944707307925335
