pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
map01230,40,190,423,29,161,11,222,3.635234330886505,0.00020273699764887399,0.035478974588552946
map01210,25,190,423,19,171,6,227,4.203703703703703,0.0011910367751554445,0.09324171846599878
map00460,11,190,423,10,180,1,232,12.88888888888889,0.0019424141464726822,0.09324171846599878
map04974,24,190,423,18,172,6,227,3.9593023255813953,0.0021312392792228294,0.09324171846599878
map00970,20,190,423,15,175,5,228,3.9085714285714284,0.005300834945609108,0.18277580481926087
map00660,6,190,423,6,184,0,233,inf,0.007858235217451477,0.18277580481926087
map01110,92,190,423,52,138,40,193,1.8181159420289854,0.008044843509523994,0.18277580481926087
map05230,28,190,423,19,171,9,224,2.765432098765432,0.009903306772676847,0.18277580481926087
map00470,21,190,423,15,175,6,227,3.242857142857143,0.011126118549797588,0.18277580481926087
map01060,49,190,423,30,160,19,214,2.111842105263158,0.011187216057193517,0.18277580481926087
map00220,11,190,423,9,181,2,231,5.7430939226519335,0.013574136986116741,0.18277580481926087
map00040,11,190,423,9,181,2,231,5.7430939226519335,0.013574136986116741,0.18277580481926087
map00997,8,190,423,7,183,1,232,8.87431693989071,0.017062053692715046,0.18277580481926087
map00280,8,190,423,7,183,1,232,8.87431693989071,0.017062053692715046,0.18277580481926087
map00261,8,190,423,7,183,1,232,8.87431693989071,0.017062053692715046,0.18277580481926087
map00073,5,190,423,5,185,0,233,inf,0.0177553638967282,0.18277580481926087
map01502,5,190,423,5,185,0,233,inf,0.0177553638967282,0.18277580481926087
map00650,10,190,423,8,182,2,231,5.076923076923077,0.02565323378113174,0.2362797848262134
map00998,10,190,423,8,182,2,231,5.076923076923077,0.02565323378113174,0.2362797848262134
map00030,7,190,423,6,184,1,232,7.565217391304348,0.03420311011912334,0.2992772135423292
map00230,14,190,423,10,180,4,229,3.1805555555555554,0.039485883436346875,0.30432726922103676
map00300,4,190,423,4,186,0,233,inf,0.039997298240479116,0.30432726922103676
map00940,4,190,423,4,186,0,233,inf,0.039997298240479116,0.30432726922103676
map02010,45,190,423,26,164,19,214,1.7856225930680358,0.047158733974382944,0.319453171191364
map00290,9,190,423,7,183,2,231,4.418032786885246,0.04746161400557408,0.319453171191364
map00966,9,190,423,7,183,2,231,4.418032786885246,0.04746161400557408,0.319453171191364
map00410,11,190,423,8,182,3,230,3.36996336996337,0.05786415856783838,0.36165099104898984
map00770,11,190,423,8,182,3,230,3.36996336996337,0.05786415856783838,0.36165099104898984
map00350,13,190,423,9,181,4,229,2.846685082872928,0.06598551289019003,0.3795863314933732
map00400,6,190,423,5,185,1,232,6.27027027027027,0.06724100729311182,0.3795863314933732
map00785,6,190,423,5,185,1,232,6.27027027027027,0.06724100729311182,0.3795863314933732
map01100,228,190,423,110,80,118,115,1.340042372881356,0.08217730371322193,0.44940712968168245
map00401,3,190,423,3,187,0,233,inf,0.0898335040695253,0.47638979430808864
map01120,69,190,423,36,154,33,200,1.4167650531286895,0.11671408087484204,0.5684781127382409
map04978,16,190,423,10,180,6,227,2.1018518518518516,0.11819622392875515,0.5684781127382409
map01200,18,190,423,11,179,7,226,1.9840383080606545,0.1213363829560272,0.5684781127382409
map00270,18,190,423,11,179,7,226,1.9840383080606545,0.1213363829560272,0.5684781127382409
map00330,20,190,423,12,178,8,225,1.896067415730337,0.12344096162316087,0.5684781127382409
map04066,5,190,423,4,186,1,232,4.989247311827957,0.12896503561548278,0.5786892623771663
map00960,7,190,423,5,185,2,231,3.1216216216216215,0.14983575022808304,0.6286553393163256
map00680,9,190,423,6,184,3,230,2.5,0.16195561018389645,0.6286553393163256
map01064,19,190,423,11,179,8,225,1.7283519553072626,0.17667808471189617,0.6286553393163256
map00524,2,190,423,2,188,0,233,inf,0.20116970858122418,0.6286553393163256
map04072,2,190,423,2,188,0,233,inf,0.20116970858122418,0.6286553393163256
map05030,2,190,423,2,188,0,233,inf,0.20116970858122418,0.6286553393163256
map05031,2,190,423,2,188,0,233,inf,0.20116970858122418,0.6286553393163256
map05034,2,190,423,2,188,0,233,inf,0.20116970858122418,0.6286553393163256
map05131,2,190,423,2,188,0,233,inf,0.20116970858122418,0.6286553393163256
map01055,2,190,423,2,188,0,233,inf,0.20116970858122418,0.6286553393163256
map00950,2,190,423,2,188,0,233,inf,0.20116970858122418,0.6286553393163256
map00565,2,190,423,2,188,0,233,inf,0.20116970858122418,0.6286553393163256
map04917,2,190,423,2,188,0,233,inf,0.20116970858122418,0.6286553393163256
map00566,2,190,423,2,188,0,233,inf,0.20116970858122418,0.6286553393163256
map04911,2,190,423,2,188,0,233,inf,0.20116970858122418,0.6286553393163256
map04930,2,190,423,2,188,0,233,inf,0.20116970858122418,0.6286553393163256
map00440,2,190,423,2,188,0,233,inf,0.20116970858122418,0.6286553393163256
map00643,4,190,423,3,187,1,232,3.72192513368984,0.23934212155666382,0.6824132256290996
map00730,4,190,423,3,187,1,232,3.72192513368984,0.23934212155666382,0.6824132256290996
map01065,18,190,423,10,180,8,225,1.5625,0.2458552119067324,0.6824132256290996
map00630,16,190,423,9,181,7,226,1.6053670086819258,0.249699634640017,0.6824132256290996
map00975,6,190,423,4,186,2,231,2.4838709677419355,0.25241309226022474,0.6824132256290996
map02020,12,190,423,7,183,5,228,1.7442622950819673,0.25582638617877074,0.6824132256290996
map00360,12,190,423,7,183,5,228,1.7442622950819673,0.25582638617877074,0.6824132256290996
map00310,12,190,423,7,183,5,228,1.7442622950819673,0.25582638617877074,0.6824132256290996
map00121,10,190,423,6,184,4,229,1.8668478260869565,0.25736727366583184,0.6824132256290996
map00760,10,190,423,6,184,4,229,1.8668478260869565,0.25736727366583184,0.6824132256290996
map00250,13,190,423,7,183,6,227,1.447176684881603,0.351943773368421,0.7646636142351427
map00430,9,190,423,5,185,4,229,1.5472972972972974,0.3754714408948221,0.7646636142351427
map00061,9,190,423,5,185,4,229,1.5472972972972974,0.3754714408948221,0.7646636142351427
map04148,7,190,423,4,186,3,230,1.6487455197132617,0.38918288163641357,0.7646636142351427
map00564,7,190,423,4,186,3,230,1.6487455197132617,0.38918288163641357,0.7646636142351427
map00620,7,190,423,4,186,3,230,1.6487455197132617,0.38918288163641357,0.7646636142351427
map04979,5,190,423,3,187,2,231,1.8529411764705883,0.40490775046843536,0.7646636142351427
