pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
R-HSA-5652227,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-9861559,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-77108,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-5358493,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-112122,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-112126,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-3214842,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-73943,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-916853,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-9629569,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-9821002,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-1614517,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-217271,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-6783984,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-880009,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-9707616,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-381340,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-112314,2,505,1121,1,504,1,615,1.2202380952380953,0.6982604817127565,0.9744726049471977
R-HSA-196807,10,505,1121,4,501,6,610,0.8117099135063207,0.7360002561707621,0.9744726049471977
R-HSA-8963693,5,505,1121,2,503,3,613,0.8124585818422797,0.745052654872928,0.9744726049471977
R-HSA-159418,13,505,1121,5,500,8,608,0.76,0.7745251052831077,0.9744726049471977
R-HSA-549127,11,505,1121,4,501,7,609,0.6946107784431138,0.8110060897577364,0.9744726049471977
R-HSA-1483148,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-1483206,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-189483,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-196757,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-199220,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-2142691,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-2672351,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-3928662,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-5683826,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-6790901,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-71064,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-75109,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-8955332,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-917937,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-2151201,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-2299718,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-2559580,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-422356,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-5362517,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-5625886,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-9853506,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-156588,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-1989781,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-9679191,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-1234174,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-1234176,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-5221030,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-5619108,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-804914,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-1650814,3,505,1121,1,504,2,614,0.6091269841269841,0.8344342589558824,0.9744726049471977
R-HSA-379716,6,505,1121,2,503,4,612,0.6083499005964215,0.8377278906153365,0.9744726049471977
R-HSA-379726,6,505,1121,2,503,4,612,0.6083499005964215,0.8377278906153365,0.9744726049471977
R-HSA-73817,6,505,1121,2,503,4,612,0.6083499005964215,0.8377278906153365,0.9744726049471977
R-HSA-420499,6,505,1121,2,503,4,612,0.6083499005964215,0.8377278906153365,0.9744726049471977
R-HSA-8964539,6,505,1121,2,503,4,612,0.6083499005964215,0.8377278906153365,0.9744726049471977
R-HSA-200425,6,505,1121,2,503,4,612,0.6083499005964215,0.8377278906153365,0.9744726049471977
R-HSA-70171,6,505,1121,2,503,4,612,0.6083499005964215,0.8377278906153365,0.9744726049471977
R-HSA-193368,15,505,1121,5,500,10,606,0.606,0.8819693034100791,0.9744726049471977
R-HSA-71403,7,505,1121,2,503,5,611,0.48588469184890654,0.8987688710002915,0.9744726049471977
R-HSA-416476,7,505,1121,2,503,5,611,0.48588469184890654,0.8987688710002915,0.9744726049471977
R-HSA-73614,7,505,1121,2,503,5,611,0.48588469184890654,0.8987688710002915,0.9744726049471977
R-HSA-196783,4,505,1121,1,504,3,613,0.4054232804232804,0.9092202153309087,0.9744726049471977
R-HSA-112310,4,505,1121,1,504,3,613,0.4054232804232804,0.9092202153309087,0.9744726049471977
R-HSA-9854311,4,505,1121,1,504,3,613,0.4054232804232804,0.9092202153309087,0.9744726049471977
R-HSA-6814848,4,505,1121,1,504,3,613,0.4054232804232804,0.9092202153309087,0.9744726049471977
R-HSA-2046105,4,505,1121,1,504,3,613,0.4054232804232804,0.9092202153309087,0.9744726049471977
R-HSA-70221,4,505,1121,1,504,3,613,0.4054232804232804,0.9092202153309087,0.9744726049471977
R-HSA-70921,4,505,1121,1,504,3,613,0.4054232804232804,0.9092202153309087,0.9744726049471977
R-HSA-1474151,4,505,1121,1,504,3,613,0.4054232804232804,0.9092202153309087,0.9744726049471977
R-HSA-2161541,4,505,1121,1,504,3,613,0.4054232804232804,0.9092202153309087,0.9744726049471977
R-HSA-9755088,4,505,1121,1,504,3,613,0.4054232804232804,0.9092202153309087,0.9744726049471977
R-HSA-975634,4,505,1121,1,504,3,613,0.4054232804232804,0.9092202153309087,0.9744726049471977
R-HSA-177128,4,505,1121,1,504,3,613,0.4054232804232804,0.9092202153309087,0.9744726049471977
R-HSA-3000480,4,505,1121,1,504,3,613,0.4054232804232804,0.9092202153309087,0.9744726049471977
R-HSA-189085,4,505,1121,1,504,3,613,0.4054232804232804,0.9092202153309087,0.9744726049471977
R-HSA-6798163,5,505,1121,1,504,4,612,0.30357142857142855,0.9502621054454039,0.9744726049471977
R-HSA-174403,5,505,1121,1,504,4,612,0.30357142857142855,0.9502621054454039,0.9744726049471977
R-HSA-189451,5,505,1121,1,504,4,612,0.30357142857142855,0.9502621054454039,0.9744726049471977
R-HSA-611105,5,505,1121,1,504,4,612,0.30357142857142855,0.9502621054454039,0.9744726049471977
R-HSA-196843,5,505,1121,1,504,4,612,0.30357142857142855,0.9502621054454039,0.9744726049471977
R-HSA-204174,5,505,1121,1,504,4,612,0.30357142857142855,0.9502621054454039,0.9744726049471977
R-HSA-2453902,5,505,1121,1,504,4,612,0.30357142857142855,0.9502621054454039,0.9744726049471977
R-HSA-9969896,5,505,1121,1,504,4,612,0.30357142857142855,0.9502621054454039,0.9744726049471977
R-HSA-9918432,5,505,1121,1,504,4,612,0.30357142857142855,0.9502621054454039,0.9744726049471977
R-HSA-163560,6,505,1121,1,504,5,611,0.24246031746031746,0.9727689484114174,0.9912392449002417
R-HSA-9717207,11,505,1121,2,503,9,607,0.26816876518665783,0.9865326870901733,0.9975714681638017
R-HSA-9753281,8,505,1121,1,504,7,609,0.17261904761904762,0.9918557427646162,0.9975714681638017
R-HSA-156584,10,505,1121,1,504,9,607,0.13381834215167548,0.9975714681638017,0.9975714681638017
