pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
map00260,8,276,688,7,269,1,411,10.695167286245352,0.008358884503777876,0.68575612205668
map05230,16,276,688,11,265,5,407,3.378867924528302,0.01845339068348909,0.68575612205668
map00630,7,276,688,6,270,1,411,9.133333333333333,0.01865236163801091,0.68575612205668
map04152,4,276,688,4,272,0,412,inf,0.02556201723098094,0.68575612205668
map01250,4,276,688,4,272,0,412,inf,0.02556201723098094,0.68575612205668
map00901,4,276,688,4,272,0,412,inf,0.02556201723098094,0.68575612205668
map01063,11,276,688,8,268,3,409,4.069651741293533,0.02880078781524714,0.68575612205668
map00905,6,276,688,5,271,1,411,7.583025830258302,0.04082376257131413,0.68575612205668
map04726,8,276,688,6,270,2,410,4.555555555555555,0.04953279304071001,0.68575612205668
map01230,22,276,688,13,263,9,403,2.2133502323616394,0.053484150899249766,0.68575612205668
map00591,14,276,688,9,267,5,407,2.743820224719101,0.05750332270466277,0.68575612205668
map00470,14,276,688,9,267,5,407,2.743820224719101,0.05750332270466277,0.68575612205668
map00970,14,276,688,9,267,5,407,2.743820224719101,0.05750332270466277,0.68575612205668
map01070,14,276,688,9,267,5,407,2.743820224719101,0.05750332270466277,0.68575612205668
map00053,3,276,688,3,273,0,412,inf,0.0641391274843295,0.68575612205668
map04080,13,276,688,8,268,5,407,2.4298507462686567,0.09708305695526483,0.68575612205668
map04978,13,276,688,8,268,5,407,2.4298507462686567,0.09708305695526483,0.68575612205668
map04148,9,276,688,6,270,3,409,3.0296296296296297,0.09918368274701053,0.68575612205668
map00460,9,276,688,6,270,3,409,3.0296296296296297,0.09918368274701053,0.68575612205668
map04974,18,276,688,10,266,8,404,1.8984962406015038,0.13384143354678338,0.68575612205668
map01040,16,276,688,9,267,7,405,1.9502407704654896,0.14169621293568885,0.68575612205668
map01200,12,276,688,7,269,5,407,2.1182156133828998,0.15820131973857934,0.68575612205668
map00730,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map04211,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map00624,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map00930,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map04918,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map04919,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map05320,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map00404,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map00333,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map00521,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map00790,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map01212,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map00440,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map01057,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map04960,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map07225,2,276,688,2,274,0,412,inf,0.16058190311770082,0.68575612205668
map00590,8,276,688,5,271,3,409,2.5153751537515374,0.17411805134434225,0.68575612205668
map04925,4,276,688,3,273,1,411,4.516483516483516,0.1798704582443751,0.68575612205668
map00680,4,276,688,3,273,1,411,4.516483516483516,0.1798704582443751,0.68575612205668
map00904,4,276,688,3,273,1,411,4.516483516483516,0.1798704582443751,0.68575612205668
map00300,4,276,688,3,273,1,411,4.516483516483516,0.1798704582443751,0.68575612205668
map00261,4,276,688,3,273,1,411,4.516483516483516,0.1798704582443751,0.68575612205668
map00670,4,276,688,3,273,1,411,4.516483516483516,0.1798704582443751,0.68575612205668
