pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
map00565,2,242,529,2,240,0,287,inf,0.2088059231253938,0.5994750696180661
map04917,2,242,529,2,240,0,287,inf,0.2088059231253938,0.5994750696180661
map00541,2,242,529,2,240,0,287,inf,0.2088059231253938,0.5994750696180661
map00566,2,242,529,2,240,0,287,inf,0.2088059231253938,0.5994750696180661
map04911,2,242,529,2,240,0,287,inf,0.2088059231253938,0.5994750696180661
map04930,2,242,529,2,240,0,287,inf,0.2088059231253938,0.5994750696180661
map00440,2,242,529,2,240,0,287,inf,0.2088059231253938,0.5994750696180661
map00643,4,242,529,3,239,1,286,3.589958158995816,0.2507460829647012,0.6866585041187202
map00730,4,242,529,3,239,1,286,3.589958158995816,0.2507460829647012,0.6866585041187202
map04931,4,242,529,3,239,1,286,3.589958158995816,0.2507460829647012,0.6866585041187202
map00630,16,242,529,9,233,7,280,1.5450643776824033,0.2729371072720058,0.7019205410405881
map00960,8,242,529,5,237,3,284,1.9971870604781998,0.27333367117214385,0.7019205410405881
map00121,10,242,529,6,236,4,283,1.798728813559322,0.2758250727797168,0.7019205410405881
map00760,10,242,529,6,236,4,283,1.798728813559322,0.2758250727797168,0.7019205410405881
map02020,12,242,529,7,235,5,282,1.68,0.2760361678249504,0.7019205410405881
map00250,15,242,529,8,234,7,280,1.3675213675213675,0.3668680718845064,0.7538801275265458
map01062,11,242,529,6,236,5,282,1.4338983050847458,0.38517230621074905,0.7538801275265458
map02060,11,242,529,6,236,5,282,1.4338983050847458,0.38517230621074905,0.7538801275265458
map00430,9,242,529,5,237,4,283,1.4926160337552743,0.3955533726757204,0.7538801275265458
map00061,9,242,529,5,237,4,283,1.4926160337552743,0.3955533726757204,0.7538801275265458
map00564,9,242,529,5,237,4,283,1.4926160337552743,0.3955533726757204,0.7538801275265458
