pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
map04723,4,69,158,2,67,2,87,1.2985074626865671,0.5887674658076201,0.8764805905059216
map00051,4,69,158,2,67,2,87,1.2985074626865671,0.5887674658076201,0.8764805905059216
map00520,4,69,158,2,67,2,87,1.2985074626865671,0.5887674658076201,0.8764805905059216
map01220,9,69,158,4,65,5,84,1.0338461538461539,0.6112868025668857,0.8764805905059216
map00970,14,69,158,6,63,8,81,0.9642857142857143,0.6314899405315768,0.8764805905059216
map04974,14,69,158,6,63,8,81,0.9642857142857143,0.6314899405315768,0.8764805905059216
map01120,29,69,158,12,57,17,72,0.891640866873065,0.6834554674270181,0.8764805905059216
map00910,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map00332,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map00524,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map04068,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map04724,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map05030,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map05031,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map05034,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map00130,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map00590,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map00591,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map05231,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map00380,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map04726,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map00960,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map00730,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map00785,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map00053,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map04923,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map00930,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map05211,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map04745,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map00920,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map00310,2,69,158,1,68,1,88,1.2941176470588236,0.6842699346932195,0.8764805905059216
map01200,10,69,158,4,65,6,83,0.8512820512820513,0.7118690584679552,0.8951554828283775
map00330,5,69,158,2,67,3,86,0.8557213930348259,0.7272121131801284,0.8951554828283775
map00630,8,69,158,3,66,5,84,0.7636363636363637,0.7626681776099097,0.8951554828283775
map00460,8,69,158,3,66,5,84,0.7636363636363637,0.7626681776099097,0.8951554828283775
map01100,80,69,158,33,36,47,42,0.8191489361702128,0.7827780568615877,0.8951554828283775
map02030,3,69,158,1,68,2,87,0.6397058823529411,0.8239197712712185,0.8951554828283775
map04976,3,69,158,1,68,2,87,0.6397058823529411,0.8239197712712185,0.8951554828283775
map05200,3,69,158,1,68,2,87,0.6397058823529411,0.8239197712712185,0.8951554828283775
map00975,3,69,158,1,68,2,87,0.6397058823529411,0.8239197712712185,0.8951554828283775
map00998,3,69,158,1,68,2,87,0.6397058823529411,0.8239197712712185,0.8951554828283775
map04964,3,69,158,1,68,2,87,0.6397058823529411,0.8239197712712185,0.8951554828283775
map00240,3,69,158,1,68,2,87,0.6397058823529411,0.8239197712712185,0.8951554828283775
map00280,3,69,158,1,68,2,87,0.6397058823529411,0.8239197712712185,0.8951554828283775
map00261,3,69,158,1,68,2,87,0.6397058823529411,0.8239197712712185,0.8951554828283775
map01250,3,69,158,1,68,2,87,0.6397058823529411,0.8239197712712185,0.8951554828283775
map00996,6,69,158,2,67,4,85,0.6343283582089553,0.8244853131314004,0.8951554828283775
map00470,18,69,158,6,63,12,77,0.6111111111111112,0.8843445849027884,0.9184164422547827
map04382,4,69,158,1,68,3,86,0.4215686274509804,0.902303873092418,0.9184164422547827
map00564,4,69,158,1,68,3,86,0.4215686274509804,0.902303873092418,0.9184164422547827
map00290,4,69,158,1,68,3,86,0.4215686274509804,0.902303873092418,0.9184164422547827
map00230,4,69,158,1,68,3,86,0.4215686274509804,0.902303873092418,0.9184164422547827
map00680,4,69,158,1,68,3,86,0.4215686274509804,0.902303873092418,0.9184164422547827
map00623,4,69,158,1,68,3,86,0.4215686274509804,0.902303873092418,0.9184164422547827
map00260,5,69,158,1,68,4,85,0.3125,0.9460768130704905,0.9544491742481055
map01502,6,69,158,1,68,5,84,0.24705882352941178,0.9703951130583085,0.9703951130583085
