pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
R-HSA-444209,12,1379,1798,12,1367,0,419,inf,0.040966343023240225,0.9938899447417852
R-HSA-381771,12,1379,1798,12,1367,0,419,inf,0.040966343023240225,0.9938899447417852
R-HSA-71240,15,1379,1798,14,1365,1,418,4.287179487179487,0.10289477484523057,0.9938899447417852
R-HSA-5676934,7,1379,1798,7,1372,0,419,inf,0.15555233785938558,0.9938899447417852
R-HSA-8964208,7,1379,1798,7,1372,0,419,inf,0.15555233785938558,0.9938899447417852
R-HSA-112310,7,1379,1798,7,1372,0,419,inf,0.15555233785938558,0.9938899447417852
R-HSA-9009391,7,1379,1798,7,1372,0,419,inf,0.15555233785938558,0.9938899447417852
R-HSA-389661,13,1379,1798,12,1367,1,418,3.669348939283102,0.15629600300132074,0.9938899447417852
R-HSA-2151201,6,1379,1798,6,1373,0,419,inf,0.20302242494101888,0.9938899447417852
R-HSA-9707564,6,1379,1798,6,1373,0,419,inf,0.20302242494101888,0.9938899447417852
R-HSA-9707616,6,1379,1798,6,1373,0,419,inf,0.20302242494101888,0.9938899447417852
R-HSA-70635,11,1379,1798,10,1369,1,418,3.0533235938641345,0.23367815490752092,0.9938899447417852
R-HSA-6814848,5,1379,1798,5,1374,0,419,inf,0.2649339213386077,0.9938899447417852
R-HSA-1368108,5,1379,1798,5,1374,0,419,inf,0.2649339213386077,0.9938899447417852
R-HSA-2426168,5,1379,1798,5,1374,0,419,inf,0.2649339213386077,0.9938899447417852
R-HSA-381340,5,1379,1798,5,1374,0,419,inf,0.2649339213386077,0.9938899447417852
R-HSA-400206,5,1379,1798,5,1374,0,419,inf,0.2649339213386077,0.9938899447417852
R-HSA-9931509,5,1379,1798,5,1374,0,419,inf,0.2649339213386077,0.9938899447417852
R-HSA-9933387,5,1379,1798,5,1374,0,419,inf,0.2649339213386077,0.9938899447417852
R-HSA-203615,5,1379,1798,5,1374,0,419,inf,0.2649339213386077,0.9938899447417852
R-HSA-975634,5,1379,1798,5,1374,0,419,inf,0.2649339213386077,0.9938899447417852
R-HSA-5619063,5,1379,1798,5,1374,0,419,inf,0.2649339213386077,0.9938899447417852
R-HSA-8963684,5,1379,1798,5,1374,0,419,inf,0.2649339213386077,0.9938899447417852
R-HSA-561048,5,1379,1798,5,1374,0,419,inf,0.2649339213386077,0.9938899447417852
R-HSA-196807,14,1379,1798,12,1367,2,417,1.8302852962692027,0.3318426058923261,0.9938899447417852
R-HSA-1614558,9,1379,1798,8,1371,1,418,2.439095550692925,0.34230568309783,0.9938899447417852
R-HSA-192456,9,1379,1798,8,1371,1,418,2.439095550692925,0.34230568309783,0.9938899447417852
R-HSA-83936,9,1379,1798,8,1371,1,418,2.439095550692925,0.34230568309783,0.9938899447417852
R-HSA-8964540,4,1379,1798,4,1375,0,419,inf,0.3456665126410634,0.9938899447417852
R-HSA-400511,4,1379,1798,4,1375,0,419,inf,0.3456665126410634,0.9938899447417852
R-HSA-5678520,4,1379,1798,4,1375,0,419,inf,0.3456665126410634,0.9938899447417852
R-HSA-9854311,4,1379,1798,4,1375,0,419,inf,0.3456665126410634,0.9938899447417852
R-HSA-9856872,4,1379,1798,4,1375,0,419,inf,0.3456665126410634,0.9938899447417852
R-HSA-5218920,4,1379,1798,4,1375,0,419,inf,0.3456665126410634,0.9938899447417852
R-HSA-416476,18,1379,1798,15,1364,3,416,1.5249266862170088,0.3656511087285118,0.9938899447417852
R-HSA-70263,8,1379,1798,7,1372,1,418,2.13265306122449,0.4102899185079494,0.9938899447417852
R-HSA-351202,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-5358493,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-77352,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-9027604,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-2187335,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-434316,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-75876,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-964975,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-189200,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-428559,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-5619062,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-5619067,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-9958863,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-2046106,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-2161541,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-70350,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-196836,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-9759218,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-2142789,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-9859138,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-1483115,3,1379,1798,3,1376,0,419,inf,0.4509239754292941,0.9938899447417852
R-HSA-163560,7,1379,1798,6,1373,1,418,1.8266569555717407,0.487842947430819,0.9938899447417852
R-HSA-6798163,7,1379,1798,6,1373,1,418,1.8266569555717407,0.487842947430819,0.9938899447417852
R-HSA-2408508,11,1379,1798,9,1370,2,417,1.3697080291970802,0.5085274523771623,0.9938899447417852
