pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
R-HSA-381771,7,330,875,5,325,2,543,4.176923076923077,0.07497379758779443,0.6252019422068255
R-HSA-9694301,2,330,875,2,328,0,545,inf,0.14196796338672765,0.6252019422068255
R-HSA-189200,2,330,875,2,328,0,545,inf,0.14196796338672765,0.6252019422068255
R-HSA-5619047,2,330,875,2,328,0,545,inf,0.14196796338672765,0.6252019422068255
R-HSA-194002,2,330,875,2,328,0,545,inf,0.14196796338672765,0.6252019422068255
R-HSA-3371497,2,330,875,2,328,0,545,inf,0.14196796338672765,0.6252019422068255
R-HSA-8849473,2,330,875,2,328,0,545,inf,0.14196796338672765,0.6252019422068255
R-HSA-8939902,2,330,875,2,328,0,545,inf,0.14196796338672765,0.6252019422068255
R-HSA-9615017,2,330,875,2,328,0,545,inf,0.14196796338672765,0.6252019422068255
R-HSA-9768777,2,330,875,2,328,0,545,inf,0.14196796338672765,0.6252019422068255
R-HSA-416476,6,330,875,4,326,2,543,3.331288343558282,0.14832555550964285,0.6252019422068255
R-HSA-444209,6,330,875,4,326,2,543,3.331288343558282,0.14832555550964285,0.6252019422068255
R-HSA-9679191,4,330,875,3,327,1,544,4.990825688073395,0.15335141978657982,0.6252019422068255
R-HSA-9717207,7,330,875,4,326,3,542,2.216768916155419,0.24612789940544075,0.7337277698144398
R-HSA-420499,5,330,875,3,327,2,543,2.4908256880733943,0.2782800460990134,0.7337277698144398
R-HSA-4090294,3,330,875,2,328,1,544,3.317073170731707,0.319224641612997,0.7337277698144398
R-HSA-418594,6,330,875,3,327,3,542,1.657492354740061,0.408234536688384,0.7337277698144398
R-HSA-189085,4,330,875,2,328,2,543,1.6554878048780488,0.4850978634394143,0.7337277698144398
R-HSA-6798163,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-196791,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-211916,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-1989781,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-2151201,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-381340,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-9707616,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-380615,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-422356,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-5652227,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-70221,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-9840310,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-200425,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-71240,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-390648,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-9029558,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-9029569,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-9031525,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-9031528,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-9623433,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-9632974,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-561048,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-1433557,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-186797,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-9669921,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-9674428,2,330,875,1,329,1,544,1.6534954407294833,0.6123177508989867,0.7337277698144398
R-HSA-381753,5,330,875,2,328,3,542,1.1016260162601625,0.6229764083330149,0.7337277698144398
R-HSA-211976,6,330,875,2,328,4,541,0.8246951219512195,0.7303473441553302,0.7886236900730395
R-HSA-5619108,3,330,875,1,329,2,543,0.8252279635258358,0.7588643055419814,0.7886236900730395
R-HSA-804914,3,330,875,1,329,2,543,0.8252279635258358,0.7588643055419814,0.7886236900730395
R-HSA-3000480,3,330,875,1,329,2,543,0.8252279635258358,0.7588643055419814,0.7886236900730395
R-HSA-5659898,3,330,875,1,329,2,543,0.8252279635258358,0.7588643055419814,0.7886236900730395
R-HSA-196807,3,330,875,1,329,2,543,0.8252279635258358,0.7588643055419814,0.7886236900730395
R-HSA-74259,4,330,875,1,329,3,542,0.5491388044579534,0.8501197862428371,0.866468243670584
R-HSA-193368,7,330,875,1,329,6,539,0.2730496453900709,0.9641600900459616,0.9641600900459616
