pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
map00332,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map00524,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map04072,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map04964,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map04724,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map05014,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map00710,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map00190,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map05208,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map02030,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map00750,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map05032,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map04361,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map00626,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map05146,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map00401,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map00010,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map04066,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map04931,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map04933,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map00981,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map00640,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map04625,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map05143,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map05012,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map01523,2,162,398,1,161,1,235,1.4596273291925466,0.6490006708606002,0.902673431273611
map01210,13,162,398,5,157,8,228,0.9076433121019108,0.6692532582021904,0.902673431273611
map00975,5,162,398,2,160,3,233,0.9708333333333333,0.6764381719411138,0.902673431273611
map01061,8,162,398,3,159,5,231,0.8716981132075472,0.7013391301599927,0.902673431273611
map01110,83,162,398,32,130,51,185,0.8929110105580694,0.7157415252655652,0.902673431273611
map04976,22,162,398,8,154,14,222,0.8237476808905381,0.7391305546309872,0.902673431273611
map00330,6,162,398,2,160,4,232,0.725,0.7794786597414374,0.902673431273611
map00340,6,162,398,2,160,4,232,0.725,0.7794786597414374,0.902673431273611
map00600,6,162,398,2,160,4,232,0.725,0.7794786597414374,0.902673431273611
map04071,6,162,398,2,160,4,232,0.725,0.7794786597414374,0.902673431273611
map00860,9,162,398,3,159,6,230,0.7232704402515723,0.7841120830984702,0.902673431273611
map00910,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map00480,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map04727,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map00240,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map04212,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map00280,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map00290,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map00410,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map00780,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map01062,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map01066,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map05231,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map05415,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map00051,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map04923,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map04924,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map00906,3,162,398,1,161,2,234,0.7267080745341615,0.7925913055085365,0.902673431273611
map04977,7,162,398,2,160,5,231,0.5775,0.852658434750647,0.9469436869768854
map00360,7,162,398,2,160,5,231,0.5775,0.852658434750647,0.9469436869768854
map00130,7,162,398,2,160,5,231,0.5775,0.852658434750647,0.9469436869768854
map04721,4,162,398,1,161,3,233,0.4824016563146998,0.877655124515162,0.9469436869768854
map05215,4,162,398,1,161,3,233,0.4824016563146998,0.877655124515162,0.9469436869768854
map04750,4,162,398,1,161,3,233,0.4824016563146998,0.877655124515162,0.9469436869768854
map00643,4,162,398,1,161,3,233,0.4824016563146998,0.877655124515162,0.9469436869768854
map00100,4,162,398,1,161,3,233,0.4824016563146998,0.877655124515162,0.9469436869768854
map01065,8,162,398,2,160,6,230,0.4791666666666667,0.9030982029475317,0.9631983257976111
map05200,5,162,398,1,161,4,232,0.36024844720496896,0.9279593626586741,0.9631983257976111
map04382,5,162,398,1,161,4,232,0.36024844720496896,0.9279593626586741,0.9631983257976111
map00310,5,162,398,1,161,4,232,0.36024844720496896,0.9279593626586741,0.9631983257976111
map02024,5,162,398,1,161,4,232,0.36024844720496896,0.9279593626586741,0.9631983257976111
map00627,5,162,398,1,161,4,232,0.36024844720496896,0.9279593626586741,0.9631983257976111
map00522,9,162,398,2,160,7,229,0.4089285714285714,0.9370942371901207,0.9665626094288038
map04082,6,162,398,1,161,5,231,0.28695652173913044,0.9576555032421215,0.9694784106895551
map00960,6,162,398,1,161,5,231,0.28695652173913044,0.9576555032421215,0.9694784106895551
map04024,6,162,398,1,161,5,231,0.28695652173913044,0.9576555032421215,0.9694784106895551
map00120,14,162,398,2,160,12,224,0.23333333333333334,0.993688015205533,0.9950358606336348
map00121,10,162,398,1,161,9,227,0.15665976535541754,0.9950358606336348,0.9950358606336348
