pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
map00333,2,290,711,2,288,0,421,inf,0.16602286008597292,0.5945246431937654
map00521,2,290,711,2,288,0,421,inf,0.16602286008597292,0.5945246431937654
map00790,2,290,711,2,288,0,421,inf,0.16602286008597292,0.5945246431937654
map01212,2,290,711,2,288,0,421,inf,0.16602286008597292,0.5945246431937654
map00440,2,290,711,2,288,0,421,inf,0.16602286008597292,0.5945246431937654
map01057,2,290,711,2,288,0,421,inf,0.16602286008597292,0.5945246431937654
map04960,2,290,711,2,288,0,421,inf,0.16602286008597292,0.5945246431937654
map07225,2,290,711,2,288,0,421,inf,0.16602286008597292,0.5945246431937654
map04742,12,290,711,7,283,5,416,2.0579505300353356,0.17048773857717497,0.5945246431937654
map01064,10,290,711,6,284,4,417,2.2024647887323945,0.17806259091310528,0.5945246431937654
map00250,8,290,711,5,285,3,418,2.4444444444444446,0.18480021052269238,0.5945246431937654
map00590,8,290,711,5,285,3,418,2.4444444444444446,0.18480021052269238,0.5945246431937654
map05022,4,290,711,3,287,1,420,4.390243902439025,0.1877446241664522,0.5945246431937654
map04925,4,290,711,3,287,1,420,4.390243902439025,0.1877446241664522,0.5945246431937654
map00904,4,290,711,3,287,1,420,4.390243902439025,0.1877446241664522,0.5945246431937654
map00300,4,290,711,3,287,1,420,4.390243902439025,0.1877446241664522,0.5945246431937654
map00261,4,290,711,3,287,1,420,4.390243902439025,0.1877446241664522,0.5945246431937654
map00670,4,290,711,3,287,1,420,4.390243902439025,0.1877446241664522,0.5945246431937654
map00052,4,290,711,3,287,1,420,4.390243902439025,0.1877446241664522,0.5945246431937654
map00520,4,290,711,3,287,1,420,4.390243902439025,0.1877446241664522,0.5945246431937654
map01060,35,290,711,17,273,18,403,1.3941798941798942,0.2154064141597889,0.6709380113173753
map01240,24,290,711,12,278,12,409,1.4712230215827338,0.23338711655072314,0.7152185829780225
map02010,31,290,711,15,275,16,405,1.3806818181818181,0.24253544838281568,0.7314561141703966
map01220,9,290,711,5,285,4,417,1.8289473684210527,0.2821213826611732,0.7481083747334631
map00270,7,290,711,4,286,3,418,1.9487179487179487,0.3044099727837974,0.7481083747334631
map00220,7,290,711,4,286,3,418,1.9487179487179487,0.3044099727837974,0.7481083747334631
map00330,7,290,711,4,286,3,418,1.9487179487179487,0.3044099727837974,0.7481083747334631
map00061,7,290,711,4,286,3,418,1.9487179487179487,0.3044099727837974,0.7481083747334631
map00999,7,290,711,4,286,3,418,1.9487179487179487,0.3044099727837974,0.7481083747334631
map01062,7,290,711,4,286,3,418,1.9487179487179487,0.3044099727837974,0.7481083747334631
map01120,63,290,711,28,262,35,386,1.1786259541984734,0.31234979266113083,0.7481083747334631
map00975,5,290,711,3,287,2,419,2.1898954703832754,0.3306814418780602,0.7481083747334631
map00680,5,290,711,3,287,2,419,2.1898954703832754,0.3306814418780602,0.7481083747334631
map00592,5,290,711,3,287,2,419,2.1898954703832754,0.3306814418780602,0.7481083747334631
map00140,21,290,711,10,280,11,410,1.3311688311688312,0.33329904247421577,0.7481083747334631
map00910,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map00480,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map00332,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map04727,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map02030,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map00770,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map04150,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map00401,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map04922,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map04973,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map00010,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map05152,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map04081,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map00940,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map04927,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map04934,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map00071,3,290,711,2,288,1,420,2.9166666666666665,0.36318964173955426,0.7481083747334631
map01110,127,290,711,54,236,73,348,1.0907824471790109,0.36617936236953724,0.7481083747334631
map01061,10,290,711,5,285,5,416,1.4596491228070176,0.3861801744092414,0.7805769482739986
map00230,15,290,711,7,283,8,413,1.2769434628975265,0.41409079985705316,0.8281815997141063
map00996,8,290,711,4,286,4,417,1.4580419580419581,0.4240197350449023,0.8392057256097024
map00380,13,290,711,6,284,7,414,1.2494969818913482,0.4486895736208205,0.8693565086962017
map00340,6,290,711,3,287,3,418,1.456445993031359,0.47206606562962716,0.8693565086962017
map00997,6,290,711,3,287,3,418,1.456445993031359,0.47206606562962716,0.8693565086962017
map01502,6,290,711,3,287,3,418,1.456445993031359,0.47206606562962716,0.8693565086962017
map00400,6,290,711,3,287,3,418,1.456445993031359,0.47206606562962716,0.8693565086962017
map00860,11,290,711,5,285,6,415,1.213450292397661,0.4891009004368122,0.8693565086962017
map00350,9,290,711,4,286,5,416,1.1636363636363636,0.5375384169518858,0.8693565086962017
map04721,4,290,711,2,288,2,419,1.4548611111111112,0.5386346593126564,0.8693565086962017
map05215,4,290,711,2,288,2,419,1.4548611111111112,0.5386346593126564,0.8693565086962017
map00981,4,290,711,2,288,2,419,1.4548611111111112,0.5386346593126564,0.8693565086962017
map00983,4,290,711,2,288,2,419,1.4548611111111112,0.5386346593126564,0.8693565086962017
map00500,4,290,711,2,288,2,419,1.4548611111111112,0.5386346593126564,0.8693565086962017
map00950,4,290,711,2,288,2,419,1.4548611111111112,0.5386346593126564,0.8693565086962017
map01066,4,290,711,2,288,2,419,1.4548611111111112,0.5386346593126564,0.8693565086962017
map02060,4,290,711,2,288,2,419,1.4548611111111112,0.5386346593126564,0.8693565086962017
map00906,4,290,711,2,288,2,419,1.4548611111111112,0.5386346593126564,0.8693565086962017
map00051,4,290,711,2,288,2,419,1.4548611111111112,0.5386346593126564,0.8693565086962017
map00920,4,290,711,2,288,2,419,1.4548611111111112,0.5386346593126564,0.8693565086962017
map01210,17,290,711,7,283,10,411,1.0166077738515902,0.5797725473632682,0.8693565086962017
map00073,7,290,711,3,287,4,417,1.0897212543554007,0.5978081352639993,0.8693565086962017
map00966,10,290,711,4,286,6,415,0.9673659673659674,0.6384439119803154,0.8693565086962017
map04540,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map05033,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map00362,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map00710,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map00190,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map05208,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map04714,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map00750,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map00791,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map05032,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map04361,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map00626,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map05146,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map00311,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map00565,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map00720,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map00785,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map04066,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map04933,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map00523,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map04261,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map04625,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map05143,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map05012,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map01523,2,290,711,1,289,1,420,1.453287197231834,0.6497296012361087,0.8693565086962017
map00760,5,290,711,2,288,3,418,0.9675925925925926,0.6772701376023873,0.8874574216858868
map00623,5,290,711,2,288,3,418,0.9675925925925926,0.6772701376023873,0.8874574216858868
map04928,5,290,711,2,288,3,418,0.9675925925925926,0.6772701376023873,0.8874574216858868
map01232,8,290,711,3,287,5,416,0.8696864111498258,0.7020811753954574,0.9022150921379241
map04976,25,290,711,9,281,16,405,0.810720640569395,0.7566591415114869,0.9022150921379241
map00524,6,290,711,2,288,4,417,0.7239583333333334,0.7798721735887673,0.9022150921379241
map04082,6,290,711,2,288,4,417,0.7239583333333334,0.7798721735887673,0.9022150921379241
map00600,6,290,711,2,288,4,417,0.7239583333333334,0.7798721735887673,0.9022150921379241
map04071,6,290,711,2,288,4,417,0.7239583333333334,0.7798721735887673,0.9022150921379241
map00100,6,290,711,2,288,4,417,0.7239583333333334,0.7798721735887673,0.9022150921379241
map00360,9,290,711,3,287,6,415,0.7229965156794426,0.7843525546172433,0.9022150921379241
map00650,3,290,711,1,289,2,419,0.7249134948096886,0.7929995809843858,0.9022150921379241
map00660,3,290,711,1,289,2,419,0.7249134948096886,0.7929995809843858,0.9022150921379241
map04723,3,290,711,1,289,2,419,0.7249134948096886,0.7929995809843858,0.9022150921379241
map04212,3,290,711,1,289,2,419,0.7249134948096886,0.7929995809843858,0.9022150921379241
map00290,3,290,711,1,289,2,419,0.7249134948096886,0.7929995809843858,0.9022150921379241
map01051,3,290,711,1,289,2,419,0.7249134948096886,0.7929995809843858,0.9022150921379241
map04981,3,290,711,1,289,2,419,0.7249134948096886,0.7929995809843858,0.9022150921379241
map00943,3,290,711,1,289,2,419,0.7249134948096886,0.7929995809843858,0.9022150921379241
map00780,3,290,711,1,289,2,419,0.7249134948096886,0.7929995809843858,0.9022150921379241
map04931,3,290,711,1,289,2,419,0.7249134948096886,0.7929995809843858,0.9022150921379241
map00640,3,290,711,1,289,2,419,0.7249134948096886,0.7929995809843858,0.9022150921379241
map00830,3,290,711,1,289,2,419,0.7249134948096886,0.7929995809843858,0.9022150921379241
map04923,3,290,711,1,289,2,419,0.7249134948096886,0.7929995809843858,0.9022150921379241
map04924,3,290,711,1,289,2,419,0.7249134948096886,0.7929995809843858,0.9022150921379241
map01065,10,290,711,3,287,7,414,0.618218018914883,0.8468848300330695,0.9476119247703191
map00564,7,290,711,2,288,5,416,0.5777777777777777,0.8526977889186746,0.9476119247703191
map00430,4,290,711,1,289,3,418,0.48212226066897346,0.8777878882082956,0.9476119247703191
map00240,4,290,711,1,289,3,418,0.48212226066897346,0.8777878882082956,0.9476119247703191
map00280,4,290,711,1,289,3,418,0.48212226066897346,0.8777878882082956,0.9476119247703191
map05415,4,290,711,1,289,3,418,0.48212226066897346,0.8777878882082956,0.9476119247703191
map04750,4,290,711,1,289,3,418,0.48212226066897346,0.8777878882082956,0.9476119247703191
map00902,4,290,711,1,289,3,418,0.48212226066897346,0.8777878882082956,0.9476119247703191
map00643,4,290,711,1,289,3,418,0.48212226066897346,0.8777878882082956,0.9476119247703191
map04977,8,290,711,2,288,6,415,0.48032407407407407,0.902903326759747,0.9529961725046313
map00960,8,290,711,2,288,6,415,0.48032407407407407,0.902903326759747,0.9529961725046313
map00627,8,290,711,2,288,6,415,0.48032407407407407,0.902903326759747,0.9529961725046313
map00130,8,290,711,2,288,6,415,0.48032407407407407,0.902903326759747,0.9529961725046313
map05200,5,290,711,1,289,4,417,0.3607266435986159,0.9279173258597726,0.9529961725046313
map00410,5,290,711,1,289,4,417,0.3607266435986159,0.9279173258597726,0.9529961725046313
map04382,5,290,711,1,289,4,417,0.3607266435986159,0.9279173258597726,0.9529961725046313
map02024,5,290,711,1,289,4,417,0.3607266435986159,0.9279173258597726,0.9529961725046313
map05231,5,290,711,1,289,4,417,0.3607266435986159,0.9279173258597726,0.9529961725046313
map00310,6,290,711,1,289,5,416,0.2878892733564014,0.9575263563139736,0.971490473454732
map04024,6,290,711,1,289,5,416,0.2878892733564014,0.9575263563139736,0.971490473454732
map00120,17,290,711,4,286,13,408,0.4389456697149005,0.9612642579446822,0.971490473454732
map00522,14,290,711,2,288,12,409,0.23668981481481483,0.9934795959824105,0.997027753559982
map00121,11,290,711,1,289,10,411,0.1422145328719723,0.997027753559982,0.997027753559982
